#=====================================================
# File created:        Mon-03-Nov-2025-at-01-40-55AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.200
# Run time (s):        7.551740
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -396.7147  0.2610 
   00001    0.7050    -516.2346  0.2665 
   00002    0.6550    -596.4653  0.2796 
   00003    0.6525    -690.3823  0.2732 
   00004    0.6200    -778.1947  0.2939 
   00005    0.5950    -850.9296  0.3119 
   00006    0.6350    -922.0941  0.3242 
   00007    0.6100    -989.0310  0.3316 
   00008    0.5825   -1024.7998  0.3364 
   00009    0.5550   -1072.6652  0.3440 
   00010    0.5625   -1114.1256  0.3479 
   00011    0.5450   -1151.3951  0.3475 
   00012    0.5175   -1164.6686  0.3429 
   00013    0.5400   -1194.0559  0.3556 
   00014    0.5425   -1225.3049  0.3686 
   00015    0.4950   -1245.4526  0.3817 
   00016    0.4950   -1264.9336  0.3811 
   00017    0.5150   -1280.4635  0.3835 
   00018    0.4950   -1287.6116  0.3963 
   00019    0.5250   -1295.3305  0.3927 
   00020    0.5050   -1306.2927  0.3966 
   00021    0.5075   -1322.7843  0.3958 
   00022    0.4825   -1318.6655  0.3874 
   00023    0.4800   -1326.3431  0.3817 
   00024    0.5025   -1330.5987  0.3868 
   00025    0.4700   -1331.1286  0.3846 
   00026    0.5400   -1333.2318  0.3882 
   00027    0.4975   -1338.1339  0.3853 
   00028    0.5075   -1342.3856  0.3766 
   00029    0.4500   -1345.5428  0.3797 
   00030    0.4775   -1352.5535  0.3887 
   00031    0.5000   -1353.5251  0.3891 
   00032    0.4825   -1368.1020  0.3899 
   00033    0.5225   -1369.2787  0.3963 
   00034    0.5300   -1369.9042  0.3990 
   00035    0.4925   -1364.3398  0.3989 
   00036    0.4975   -1376.0678  0.4063 
   00037    0.4600   -1375.6624  0.4152 
   00038    0.5075   -1379.7513  0.4154 
   00039    0.4875   -1382.8457  0.4171 
   00040    0.4975   -1387.3124  0.4104 
   00041    0.4950   -1380.4288  0.3995 
   00042    0.5400   -1377.0189  0.3925 
   00043    0.4950   -1388.8637  0.4016 
   00044    0.4650   -1389.8571  0.4285 
   00045    0.4700   -1393.5657  0.4394 
   00046    0.5025   -1402.2388  0.4439 
   00047    0.4950   -1403.8259  0.4518 
   00048    0.4700   -1405.0964  0.4470 
   00049    0.5200   -1407.4274  0.4379 
   00050    0.4750   -1411.9045  0.4495 
   00051    0.5175   -1412.7600  0.4610 
   00052    0.5150   -1409.3322  0.4591 
   00053    0.4875   -1408.4224  0.4610 
   00054    0.4800   -1406.5613  0.4629 
   00055    0.4975   -1408.1019  0.4642 
   00056    0.5000   -1401.1187  0.4529 
   00057    0.5000   -1405.7761  0.4641 
   00058    0.5425   -1407.1083  0.4753 
   00059    0.4725   -1414.5103  0.4735 
   00060    0.4850   -1411.3480  0.4809 
   00061    0.4875   -1408.0315  0.4890 
   00062    0.5025   -1407.4953  0.4961 
   00063    0.4625   -1405.2435  0.4995 
   00064    0.4975   -1411.5782  0.5042 
   00065    0.4900   -1417.1086  0.5045 
   00066    0.5100   -1419.9518  0.5055 
   00067    0.4375   -1416.9470  0.5142 
   00068    0.4850   -1413.5529  0.5105 
   00069    0.4825   -1418.7981  0.5168 
   00070    0.5100   -1422.9575  0.5185 
   00071    0.4650   -1424.8081  0.5317 
   00072    0.4375   -1423.1472  0.5463 
   00073    0.4775   -1426.0127  0.5519 
   00074    0.4675   -1424.3145  0.5559 
   00075    0.5000   -1428.9127  0.5599 
   00076    0.4900   -1428.2425  0.5691 
   00077    0.4600   -1425.3531  0.5778 
   00078    0.4800   -1427.9808  0.5977 
   00079    0.4375   -1429.4469  0.5928 
   00080    0.4350   -1421.3759  0.5914 
   00081    0.4750   -1427.8514  0.5976 
   00082    0.5100   -1433.8804  0.6038 
   00083    0.4800   -1437.6728  0.6016 
   00084    0.5150   -1447.1193  0.6053 
   00085    0.4975   -1455.7944  0.6092 
   00086    0.4900   -1458.5914  0.6053 
   00087    0.4625   -1466.5561  0.6195 
   00088    0.4825   -1464.8705  0.6340 
   00089    0.4575   -1462.1402  0.6377 
   00090    0.5000   -1458.7402  0.6477 
   00091    0.4300   -1458.2229  0.6487 
   00092    0.4925   -1460.1655  0.6467 
   00093    0.4525   -1461.7599  0.6530 
   00094    0.4875   -1461.4057  0.6562 
   00095    0.4300   -1460.7151  0.6593 
   00096    0.4100   -1458.8464  0.6604 
   00097    0.5000   -1455.9566  0.6620 
   00098    0.4825   -1464.0329  0.6644 
   00099    0.4525   -1461.7195  0.6588 
