#=====================================================
# File created:        Mon-03-Nov-2025-at-01-42-10AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.700
# Run time (s):        7.613712
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -411.0574  0.2643 
   00001    0.7175    -574.6141  0.2882 
   00002    0.6600    -694.8723  0.2796 
   00003    0.5750    -744.8925  0.2822 
   00004    0.5200    -798.0225  0.2606 
   00005    0.5300    -881.3841  0.2810 
   00006    0.4800    -923.5802  0.3065 
   00007    0.5300    -930.2254  0.3324 
   00008    0.5225    -923.1716  0.3068 
   00009    0.5075    -976.1159  0.3233 
   00010    0.4550   -1013.9543  0.3114 
   00011    0.4550   -1039.0099  0.3102 
   00012    0.4500   -1034.1429  0.3455 
   00013    0.5275   -1050.6705  0.3377 
   00014    0.4225   -1071.0146  0.3458 
   00015    0.5125   -1083.2741  0.3344 
   00016    0.4150   -1091.1478  0.3214 
   00017    0.4725   -1077.8437  0.3052 
   00018    0.4725   -1084.4973  0.3109 
   00019    0.4100   -1094.3856  0.3265 
   00020    0.4750   -1131.5048  0.3240 
   00021    0.4325   -1143.7981  0.3311 
   00022    0.4375   -1142.6963  0.3190 
   00023    0.4150   -1129.5381  0.3053 
   00024    0.4500   -1142.4433  0.3296 
   00025    0.4225   -1150.7302  0.3085 
   00026    0.4425   -1157.8404  0.3096 
   00027    0.4000   -1173.3794  0.2879 
   00028    0.4300   -1181.6291  0.2837 
   00029    0.3800   -1202.1101  0.2832 
   00030    0.4150   -1192.6357  0.2754 
   00031    0.4575   -1174.1497  0.2986 
   00032    0.3625   -1174.6377  0.3018 
   00033    0.4125   -1155.8220  0.3333 
   00034    0.4400   -1120.4571  0.3333 
   00035    0.4725   -1128.0237  0.3412 
   00036    0.4425   -1139.6451  0.3502 
   00037    0.4575   -1123.7922  0.3556 
   00038    0.4525   -1134.8392  0.3391 
   00039    0.4050   -1126.4317  0.3387 
   00040    0.4625   -1121.2292  0.3553 
   00041    0.4200   -1130.3399  0.3621 
   00042    0.4400   -1126.1490  0.3607 
   00043    0.4150   -1113.3585  0.3633 
   00044    0.4500   -1144.7021  0.3618 
   00045    0.4325   -1160.1443  0.3601 
   00046    0.4650   -1182.8183  0.3619 
   00047    0.4050   -1162.6434  0.3367 
   00048    0.4225   -1173.0184  0.3660 
   00049    0.4400   -1180.6148  0.3694 
   00050    0.4300   -1181.7638  0.3536 
   00051    0.4575   -1200.9271  0.3336 
   00052    0.3700   -1186.6426  0.3357 
   00053    0.3850   -1178.1109  0.3555 
   00054    0.4325   -1162.7445  0.3664 
   00055    0.4175   -1170.9965  0.3524 
   00056    0.4375   -1183.7551  0.3432 
   00057    0.3950   -1161.7736  0.3507 
   00058    0.4025   -1154.0121  0.3605 
   00059    0.4525   -1149.6212  0.3655 
   00060    0.4175   -1138.1964  0.3783 
   00061    0.4050   -1158.6378  0.3815 
   00062    0.4475   -1178.8346  0.3819 
   00063    0.3750   -1172.2855  0.3827 
   00064    0.4300   -1161.4728  0.3983 
   00065    0.4350   -1175.3767  0.4198 
   00066    0.3825   -1178.3602  0.4343 
   00067    0.3950   -1181.6400  0.4300 
   00068    0.4100   -1185.5768  0.4372 
   00069    0.4425   -1176.0429  0.4413 
   00070    0.4325   -1185.1459  0.4529 
   00071    0.3975   -1195.8731  0.4498 
   00072    0.4125   -1203.3741  0.4619 
   00073    0.4025   -1158.8083  0.4731 
   00074    0.4500   -1169.5147  0.4660 
   00075    0.4175   -1164.9599  0.4470 
   00076    0.4275   -1181.9706  0.4534 
   00077    0.3850   -1181.4416  0.4441 
