#=====================================================
# File created:        Mon-03-Nov-2025-at-01-42-26AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.800
# Run time (s):        7.572847
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -421.3067  0.2696 
   00001    0.6800    -634.1497  0.2884 
   00002    0.6200    -741.8246  0.2730 
   00003    0.5500    -839.0051  0.2843 
   00004    0.5375    -859.0551  0.2672 
   00005    0.4900    -891.6284  0.2648 
   00006    0.5000    -936.5456  0.2811 
   00007    0.5175    -976.9730  0.2798 
   00008    0.4725   -1006.2781  0.2929 
   00009    0.4350    -984.3579  0.2967 
   00010    0.4850   -1013.2103  0.3196 
   00011    0.4200    -998.7462  0.3112 
   00012    0.4800   -1006.7041  0.3166 
   00013    0.4800   -1012.1858  0.3244 
   00014    0.4800   -1034.4373  0.3054 
   00015    0.4475   -1048.8186  0.2894 
   00016    0.4900   -1031.7068  0.2878 
   00017    0.4475   -1050.1520  0.2870 
   00018    0.4300   -1080.9587  0.2691 
   00019    0.4200   -1099.8948  0.2913 
   00020    0.4850   -1074.8130  0.2849 
   00021    0.4425   -1052.4803  0.2842 
   00022    0.4750   -1070.1994  0.2830 
   00023    0.4900   -1084.2196  0.2709 
   00024    0.4725   -1093.4870  0.2915 
   00025    0.3950   -1119.5251  0.3075 
   00026    0.4325   -1072.4981  0.3253 
   00027    0.4625   -1107.6892  0.2882 
   00028    0.4475   -1121.4422  0.3107 
   00029    0.4250   -1106.2863  0.3094 
   00030    0.4050   -1113.8178  0.2797 
   00031    0.4375   -1112.2431  0.2635 
   00032    0.4250   -1132.6599  0.2757 
   00033    0.4325   -1120.4946  0.2667 
   00034    0.4050   -1088.4929  0.2795 
   00035    0.4300   -1069.4972  0.2738 
   00036    0.4325   -1101.7020  0.2769 
   00037    0.4275   -1081.2746  0.2742 
   00038    0.4575   -1053.4732  0.2685 
   00039    0.4950   -1031.3373  0.2751 
   00040    0.4750   -1059.7903  0.2833 
   00041    0.4175   -1058.7986  0.2882 
   00042    0.4050   -1066.3623  0.3189 
   00043    0.4275   -1080.9454  0.3062 
   00044    0.4150   -1097.7145  0.3077 
   00045    0.4225   -1112.5081  0.3254 
   00046    0.3750   -1147.0576  0.3234 
   00047    0.4075   -1129.7840  0.3161 
   00048    0.4100   -1134.1467  0.3141 
   00049    0.3850   -1117.1042  0.2996 
   00050    0.4300   -1100.7058  0.2989 
   00051    0.4525   -1090.0025  0.3011 
   00052    0.4275   -1081.4321  0.2943 
   00053    0.4300   -1090.4161  0.2999 
   00054    0.4525   -1112.2975  0.2951 
   00055    0.4450   -1085.2754  0.2895 
   00056    0.4425   -1101.7788  0.3237 
