#=====================================================
# File created:        Mon-03-Nov-2025-at-01-42-03AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.650
# Run time (s):        7.532667
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -393.9479  0.2608 
   00001    0.6775    -566.4318  0.2692 
   00002    0.6425    -674.2087  0.2740 
   00003    0.6075    -800.9944  0.2871 
   00004    0.5300    -866.0568  0.2819 
   00005    0.5075    -947.9530  0.3220 
   00006    0.5050   -1014.4637  0.3348 
   00007    0.4850   -1020.4811  0.3455 
   00008    0.4900   -1056.1020  0.3771 
   00009    0.4550   -1044.0993  0.3605 
   00010    0.4850   -1022.0383  0.3519 
   00011    0.5075   -1034.7312  0.3403 
   00012    0.4375   -1047.9375  0.3408 
   00013    0.4475   -1034.6494  0.3145 
   00014    0.4700   -1089.0904  0.3109 
   00015    0.4425   -1087.5835  0.3559 
   00016    0.4500   -1066.0958  0.3282 
   00017    0.4850   -1090.3177  0.3657 
   00018    0.4625   -1118.3464  0.3691 
   00019    0.4675   -1127.7433  0.3639 
   00020    0.4750   -1124.1948  0.3737 
   00021    0.4500   -1138.1962  0.3889 
   00022    0.4425   -1141.2186  0.3804 
   00023    0.4275   -1165.0932  0.3614 
   00024    0.4275   -1170.3320  0.3271 
   00025    0.4400   -1177.9273  0.3181 
   00026    0.4325   -1189.8524  0.3311 
   00027    0.4050   -1203.1982  0.3276 
   00028    0.4250   -1188.5146  0.3075 
   00029    0.4350   -1192.3616  0.3101 
   00030    0.4250   -1197.2315  0.3076 
   00031    0.4550   -1171.7037  0.3193 
   00032    0.4325   -1153.0808  0.3019 
   00033    0.4300   -1165.4716  0.3159 
   00034    0.4275   -1136.3516  0.3164 
   00035    0.3925   -1153.3406  0.3296 
   00036    0.4650   -1139.2620  0.3162 
   00037    0.4125   -1139.9258  0.3118 
   00038    0.4875   -1135.4088  0.3213 
   00039    0.4200   -1178.3219  0.3373 
   00040    0.4300   -1169.4146  0.3109 
   00041    0.4600   -1168.8158  0.3267 
   00042    0.3950   -1177.9464  0.3417 
   00043    0.4575   -1175.2672  0.3445 
   00044    0.4350   -1181.0190  0.3351 
   00045    0.4525   -1159.2733  0.3490 
   00046    0.4475   -1178.1457  0.3283 
   00047    0.4525   -1186.9620  0.3210 
   00048    0.4600   -1159.2662  0.2860 
   00049    0.3850   -1156.9177  0.2739 
   00050    0.4650   -1178.1942  0.3072 
   00051    0.4425   -1169.7380  0.2917 
   00052    0.4100   -1196.0536  0.2797 
   00053    0.4225   -1196.3654  0.2718 
   00054    0.4275   -1207.4592  0.2900 
   00055    0.4150   -1227.1135  0.2771 
   00056    0.4325   -1205.2815  0.2849 
   00057    0.4175   -1210.9600  0.2668 
   00058    0.3800   -1213.6646  0.2905 
   00059    0.3800   -1223.7930  0.2877 
   00060    0.4700   -1178.5576  0.2994 
   00061    0.3950   -1208.1494  0.3109 
   00062    0.4150   -1197.6085  0.3035 
   00063    0.4200   -1188.6381  0.2979 
   00064    0.4300   -1217.9193  0.3143 
   00065    0.3725   -1196.6194  0.3252 
   00066    0.4175   -1219.2496  0.3237 
   00067    0.4125   -1212.4463  0.3209 
   00068    0.3800   -1227.9197  0.3157 
   00069    0.4275   -1226.1178  0.3286 
   00070    0.4225   -1217.6604  0.3356 
   00071    0.4200   -1216.7990  0.3496 
   00072    0.4200   -1238.4690  0.3498 
   00073    0.4150   -1231.9877  0.3603 
   00074    0.4175   -1216.0234  0.3558 
   00075    0.4050   -1220.7491  0.3454 
   00076    0.4325   -1228.4342  0.3421 
   00077    0.4300   -1222.1659  0.3413 
   00078    0.4175   -1207.7187  0.3446 
   00079    0.4225   -1211.9884  0.3652 
   00080    0.4350   -1203.4178  0.3645 
   00081    0.3925   -1208.0409  0.3947 
   00082    0.4350   -1233.8102  0.4121 
   00083    0.4200   -1221.7688  0.4257 
   00084    0.4650   -1220.9068  0.4244 
   00085    0.4500   -1227.4062  0.4134 
   00086    0.4025   -1222.2812  0.4197 
   00087    0.4025   -1220.7536  0.4007 
   00088    0.4000   -1202.7501  0.3813 
