#=====================================================
# File created:        Mon-03-Nov-2025-at-01-43-26AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 1.200
# Run time (s):        7.498421
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -380.6190  0.2771 
   00001    0.7300    -538.5906  0.2694 
   00002    0.6775    -674.5525  0.2723 
   00003    0.6050    -728.3335  0.2797 
   00004    0.6500    -779.8184  0.2893 
   00005    0.5800    -812.0090  0.3037 
   00006    0.5775    -807.2735  0.2961 
   00007    0.5125    -791.9984  0.2855 
   00008    0.5575    -831.3670  0.3046 
   00009    0.5575    -810.0628  0.3290 
   00010    0.5475    -859.1811  0.3324 
   00011    0.5375    -855.3358  0.3453 
   00012    0.5925    -871.8415  0.3674 
   00013    0.5925    -885.1038  0.3724 
   00014    0.5400    -887.6835  0.4015 
   00015    0.5375    -886.3680  0.3972 
   00016    0.5150    -875.5669  0.4051 
   00017    0.5400    -842.1230  0.3888 
   00018    0.5275    -820.2957  0.3505 
   00019    0.5550    -833.3051  0.3345 
   00020    0.5675    -788.5879  0.3651 
   00021    0.5750    -840.1390  0.3760 
   00022    0.5525    -830.9912  0.3558 
   00023    0.5675    -860.6839  0.3817 
   00024    0.5275    -856.1642  0.4098 
   00025    0.5650    -844.1812  0.4100 
   00026    0.5500    -866.9792  0.3912 
   00027    0.5400    -836.3494  0.3997 
   00028    0.5525    -805.2998  0.4234 
   00029    0.6200    -799.0639  0.3892 
   00030    0.5925    -773.5797  0.3709 
   00031    0.5850    -778.0305  0.4271 
   00032    0.5250    -784.4658  0.4477 
   00033    0.5225    -831.0740  0.4356 
   00034    0.5325    -840.6026  0.4276 
   00035    0.4950    -806.5272  0.4599 
   00036    0.5925    -810.1485  0.4706 
   00037    0.5700    -821.5228  0.4823 
   00038    0.5600    -829.4213  0.5410 
   00039    0.5650    -871.5886  0.5011 
   00040    0.5000    -905.6841  0.4957 
   00041    0.5050    -896.4623  0.4820 
   00042    0.5400    -856.6102  0.4588 
   00043    0.5325    -871.6624  0.4503 
   00044    0.5425    -892.0471  0.4355 
   00045    0.5125    -847.0785  0.4000 
   00046    0.5325    -851.2586  0.3410 
   00047    0.5075    -849.0452  0.3445 
   00048    0.5175    -851.5978  0.3229 
   00049    0.5825    -839.7856  0.3152 
   00050    0.5275    -839.4775  0.3086 
   00051    0.5350    -808.6879  0.2738 
   00052    0.5150    -807.0350  0.2547 
   00053    0.5750    -818.7581  0.2879 
   00054    0.5450    -816.0322  0.2808 
   00055    0.5575    -825.4787  0.2962 
   00056    0.5075    -828.6881  0.3167 
   00057    0.5400    -816.0718  0.2911 
   00058    0.5925    -814.1129  0.2845 
   00059    0.5675    -800.0158  0.3042 
   00060    0.5550    -793.1595  0.3546 
   00061    0.5800    -810.3392  0.3858 
   00062    0.6075    -797.1491  0.3662 
   00063    0.5550    -824.2461  0.3852 
   00064    0.5000    -822.3862  0.3562 
   00065    0.5425    -850.2011  0.3393 
   00066    0.5250    -847.1820  0.3079 
   00067    0.5900    -842.0656  0.2948 
   00068    0.5475    -818.0656  0.2711 
   00069    0.5650    -812.8074  0.2912 
   00070    0.6025    -811.3065  0.3124 
   00071    0.6225    -845.4948  0.2926 
   00072    0.5775    -834.2924  0.3108 
   00073    0.5800    -844.6411  0.3174 
   00074    0.5100    -872.2319  0.2906 
   00075    0.5675    -866.9096  0.3294 
   00076    0.5725    -826.6108  0.3705 
   00077    0.5450    -819.9428  0.3708 
   00078    0.5775    -818.1074  0.3943 
   00079    0.5400    -791.9042  0.3761 
   00080    0.5700    -789.9504  0.3743 
   00081    0.6100    -786.2780  0.3719 
   00082    0.5450    -803.7418  0.3532 
   00083    0.6100    -831.3160  0.3665 
   00084    0.4950    -837.3419  0.3923 
   00085    0.5400    -827.6055  0.3638 
   00086    0.5700    -875.2046  0.3578 
   00087    0.5725    -851.6103  0.3109 
   00088    0.6125    -831.8264  0.3647 
   00089    0.5825    -780.6682  0.3769 
   00090    0.5425    -851.8270  0.3865 
   00091    0.6000    -822.9636  0.3635 
   00092    0.5075    -848.1987  0.3847 
   00093    0.5325    -857.2185  0.3839 
   00094    0.5325    -855.3832  0.3963 
   00095    0.5425    -831.3542  0.3880 
   00096    0.5500    -821.2124  0.3856 
   00097    0.5250    -813.0303  0.3971 
   00098    0.5650    -799.9774  0.4081 
   00099    0.5450    -853.6767  0.3867 
   00100    0.5475    -879.2790  0.3958 
   00101    0.5175    -877.4684  0.3929 
   00102    0.5100    -848.6855  0.3981 
   00103    0.5425    -823.5043  0.3917 
   00104    0.5750    -866.9950  0.3733 
   00105    0.5325    -850.5524  0.3554 
   00106    0.4900    -883.3369  0.3921 
   00107    0.5650    -872.1889  0.3715 
