#=====================================================
# File created:        Mon-03-Nov-2025-at-01-43-18AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 1.150
# Run time (s):        7.553926
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -433.7658  0.2728 
   00001    0.7050    -578.9108  0.3080 
   00002    0.6875    -687.3414  0.3762 
   00003    0.5950    -712.8260  0.3599 
   00004    0.5850    -747.4003  0.3580 
   00005    0.5625    -777.8164  0.3920 
   00006    0.5650    -813.1914  0.3936 
   00007    0.5525    -762.8450  0.3742 
   00008    0.5875    -803.4756  0.3485 
   00009    0.5725    -849.1770  0.3584 
   00010    0.5725    -823.3264  0.3024 
   00011    0.5475    -829.6465  0.3260 
   00012    0.5650    -791.0215  0.3197 
   00013    0.5750    -814.9131  0.3466 
   00014    0.5675    -823.8584  0.3710 
   00015    0.5575    -862.2026  0.3439 
   00016    0.5400    -854.9409  0.3598 
   00017    0.5600    -875.9561  0.3806 
   00018    0.5650    -852.8521  0.3851 
   00019    0.5450    -833.1121  0.3717 
   00020    0.5100    -849.6564  0.3512 
   00021    0.5250    -878.2040  0.3311 
   00022    0.4575    -868.3464  0.3198 
   00023    0.5050    -832.9002  0.3205 
   00024    0.5325    -875.1192  0.3409 
   00025    0.5150    -896.4010  0.3726 
   00026    0.5300    -869.9122  0.3401 
   00027    0.5400    -885.9924  0.3360 
   00028    0.5300    -858.0426  0.3190 
   00029    0.4950    -877.0911  0.3618 
   00030    0.5200    -835.8558  0.3531 
   00031    0.5150    -879.6351  0.3721 
   00032    0.5625    -878.0285  0.3640 
   00033    0.5250    -861.2121  0.4075 
   00034    0.5725    -840.8509  0.4138 
   00035    0.5400    -830.4114  0.3983 
   00036    0.5850    -804.9946  0.3894 
   00037    0.5750    -830.3386  0.3977 
   00038    0.5900    -842.9629  0.4091 
   00039    0.5825    -803.9086  0.3929 
   00040    0.5425    -829.8461  0.4210 
   00041    0.5450    -839.1573  0.4269 
   00042    0.5650    -834.0794  0.4324 
   00043    0.5550    -851.2862  0.4620 
   00044    0.5500    -840.2972  0.4382 
   00045    0.5800    -807.7922  0.4050 
   00046    0.5925    -810.2654  0.3605 
   00047    0.5900    -827.7886  0.3033 
   00048    0.5700    -786.6005  0.2907 
   00049    0.5850    -753.4729  0.2934 
   00050    0.5875    -783.3225  0.3268 
   00051    0.6025    -811.0529  0.3211 
   00052    0.5900    -796.4558  0.2582 
   00053    0.6000    -803.9791  0.2636 
   00054    0.5400    -827.9412  0.2509 
   00055    0.5275    -836.9296  0.2719 
   00056    0.5300    -833.4263  0.2550 
   00057    0.5425    -842.0503  0.2549 
   00058    0.5400    -856.6975  0.2901 
