#=====================================================
# File created:        Wed-05-Nov-2025-at-03-40-14AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        2.129917
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -387.4479  0.3056 
   00001    0.4100    -401.0991  0.3688 
   00002    0.4050    -412.0306  0.3695 
   00003    0.3800    -431.9783  0.3685 
   00004    0.4200    -453.6935  0.3797 
   00005    0.4150    -475.3641  0.3833 
   00006    0.4200    -504.9136  0.3840 
   00007    0.3650    -509.5856  0.3822 
   00008    0.4325    -527.6495  0.3952 
   00009    0.4075    -532.5130  0.3925 
   00010    0.3525    -543.9982  0.3917 
   00011    0.3575    -570.0229  0.3986 
   00012    0.4425    -581.2511  0.4026 
   00013    0.3950    -616.1395  0.4033 
   00014    0.4550    -615.0294  0.4063 
   00015    0.4325    -627.0738  0.4057 
   00016    0.4350    -639.0343  0.4077 
   00017    0.4275    -659.7236  0.4115 
   00018    0.4350    -674.0963  0.4112 
   00019    0.4125    -687.2013  0.4194 
   00020    0.4375    -690.7173  0.4227 
   00021    0.4025    -706.8669  0.4298 
   00022    0.3650    -716.2142  0.4329 
   00023    0.4575    -746.0821  0.4323 
   00024    0.3900    -761.6549  0.4317 
   00025    0.4300    -778.0052  0.4351 
   00026    0.4325    -789.9662  0.4371 
   00027    0.4300    -800.5978  0.4412 
   00028    0.4575    -805.7882  0.4413 
   00029    0.4175    -805.7168  0.4342 
   00030    0.4075    -802.8698  0.4388 
   00031    0.3575    -811.7818  0.4388 
   00032    0.4200    -809.1732  0.4329 
   00033    0.4050    -819.2947  0.4393 
   00034    0.4075    -832.7843  0.4372 
   00035    0.3925    -847.6996  0.4373 
   00036    0.4350    -851.1771  0.4372 
   00037    0.4175    -857.7200  0.4333 
   00038    0.4450    -867.3215  0.4378 
   00039    0.4425    -866.4901  0.4424 
   00040    0.4475    -881.3143  0.4393 
   00041    0.4000    -883.7841  0.4366 
   00042    0.4300    -883.0874  0.4375 
   00043    0.4300    -890.7965  0.4392 
   00044    0.4300    -902.2416  0.4357 
   00045    0.3950    -910.6321  0.4311 
   00046    0.4225    -921.9003  0.4369 
   00047    0.3750    -932.4129  0.4404 
   00048    0.3700    -929.3097  0.4416 
   00049    0.4275    -923.9575  0.4459 
   00050    0.4200    -926.4882  0.4484 
   00051    0.3675    -932.6858  0.4502 
   00052    0.4575    -944.0829  0.4494 
   00053    0.3850    -949.5963  0.4402 
   00054    0.4050    -959.8673  0.4367 
   00055    0.4425    -963.6997  0.4402 
   00056    0.4075    -965.3473  0.4410 
   00057    0.3975    -965.1412  0.4418 
   00058    0.4125    -963.6622  0.4371 
   00059    0.4350    -969.3174  0.4465 
   00060    0.4275    -968.7439  0.4482 
   00061    0.4375    -966.2204  0.4386 
   00062    0.3975    -979.7970  0.4312 
   00063    0.3875    -987.3144  0.4280 
   00064    0.4375    -990.1081  0.4340 
   00065    0.4425    -995.6080  0.4343 
   00066    0.4050    -999.8431  0.4366 
   00067    0.4350   -1004.3960  0.4314 
   00068    0.4425   -1016.9478  0.4340 
   00069    0.4325   -1013.0441  0.4291 
   00070    0.4425   -1014.4227  0.4276 
   00071    0.4350   -1016.5504  0.4286 
   00072    0.4175   -1021.9845  0.4328 
   00073    0.4625   -1029.2114  0.4349 
   00074    0.4000   -1037.7997  0.4332 
   00075    0.4425   -1040.0734  0.4348 
   00076    0.4275   -1045.4195  0.4376 
   00077    0.3900   -1042.2099  0.4342 
   00078    0.4225   -1045.5791  0.4329 
   00079    0.3875   -1042.7586  0.4333 
   00080    0.4125   -1049.1782  0.4361 
   00081    0.4325   -1050.3424  0.4416 
   00082    0.3825   -1055.1680  0.4459 
   00083    0.4075   -1055.2075  0.4456 
   00084    0.4275   -1053.1721  0.4469 
   00085    0.4400   -1058.0638  0.4525 
   00086    0.3975   -1053.8621  0.4555 
   00087    0.4200   -1056.1407  0.4530 
   00088    0.4050   -1056.8598  0.4542 
   00089    0.4425   -1051.1853  0.4523 
   00090    0.4375   -1063.9722  0.4539 
   00091    0.4850   -1057.7240  0.4544 
   00092    0.4500   -1059.4735  0.4535 
   00093    0.4325   -1060.4254  0.4427 
   00094    0.4200   -1066.8963  0.4406 
   00095    0.4350   -1073.1119  0.4409 
   00096    0.4125   -1070.8843  0.4442 
   00097    0.3850   -1070.9039  0.4432 
   00098    0.3750   -1074.9326  0.4420 
   00099    0.3875   -1073.5956  0.4392 
   00100    0.4625   -1073.8659  0.4401 
   00101    0.4300   -1073.7118  0.4360 
   00102    0.4625   -1083.9225  0.4313 
   00103    0.4375   -1086.1424  0.4370 
   00104    0.4000   -1084.7390  0.4313 
   00105    0.4275   -1079.5401  0.4354 
   00106    0.4400   -1080.2799  0.4315 
   00107    0.4225   -1087.7801  0.4375 
   00108    0.4250   -1082.4503  0.4365 
   00109    0.4450   -1086.0396  0.4400 
   00110    0.4375   -1087.7618  0.4372 
   00111    0.4550   -1088.6146  0.4459 
   00112    0.4350   -1086.0264  0.4461 
   00113    0.4200   -1087.5118  0.4447 
   00114    0.4325   -1103.2297  0.4563 
   00115    0.4475   -1104.8176  0.4567 
   00116    0.3875   -1111.4336  0.4550 
   00117    0.3950   -1114.5611  0.4561 
   00118    0.4400   -1119.2718  0.4600 
   00119    0.4550   -1118.4856  0.4601 
   00120    0.4400   -1115.9086  0.4571 
   00121    0.4125   -1125.0175  0.4555 
   00122    0.4300   -1136.3295  0.4564 
   00123    0.3725   -1135.7144  0.4592 
   00124    0.4425   -1150.3065  0.4645 
   00125    0.4425   -1153.4147  0.4735 
   00126    0.4475   -1154.8904  0.4773 
   00127    0.4175   -1152.4994  0.4799 
   00128    0.3850   -1151.5037  0.4779 
   00129    0.4275   -1145.9871  0.4786 
   00130    0.4600   -1144.9256  0.4776 
   00131    0.4325   -1149.6643  0.4741 
   00132    0.4225   -1152.2256  0.4768 
   00133    0.4225   -1148.9158  0.4761 
   00134    0.4075   -1150.4259  0.4773 
   00135    0.4775   -1148.9066  0.4758 
   00136    0.4175   -1143.8618  0.4744 
   00137    0.4425   -1147.0409  0.4710 
   00138    0.4325   -1145.3581  0.4694 
   00139    0.4850   -1143.2553  0.4713 
   00140    0.4350   -1146.6181  0.4731 
   00141    0.4425   -1161.2963  0.4773 
   00142    0.4050   -1163.7893  0.4799 
   00143    0.4500   -1155.9111  0.4724 
   00144    0.4075   -1159.7494  0.4735 
   00145    0.4075   -1165.0259  0.4691 
   00146    0.4250   -1167.8263  0.4635 
   00147    0.3975   -1169.5218  0.4627 
   00148    0.4400   -1173.0160  0.4614 
   00149    0.4250   -1180.8979  0.4600 
   00150    0.4550   -1179.0428  0.4608 
   00151    0.3925   -1182.2262  0.4648 
   00152    0.4275   -1180.1028  0.4603 
   00153    0.4300   -1174.5731  0.4521 
   00154    0.4325   -1175.4823  0.4579 
   00155    0.4525   -1168.0503  0.4584 
   00156    0.4275   -1161.7837  0.4523 
   00157    0.4425   -1164.0837  0.4621 
   00158    0.4275   -1162.8476  0.4669 
   00159    0.4025   -1161.2586  0.4663 
   00160    0.4175   -1170.2063  0.4777 
   00161    0.4500   -1170.4396  0.4794 
   00162    0.3900   -1177.0354  0.4749 
   00163    0.4550   -1174.7053  0.4736 
   00164    0.3525   -1171.3858  0.4733 
   00165    0.4000   -1177.9374  0.4753 
   00166    0.4600   -1169.6412  0.4725 
   00167    0.4300   -1172.6734  0.4753 
   00168    0.4575   -1171.3708  0.4746 
   00169    0.4400   -1172.0070  0.4769 
   00170    0.4675   -1170.9074  0.4796 
   00171    0.4300   -1182.2412  0.4771 
   00172    0.3975   -1187.2561  0.4790 
   00173    0.4200   -1187.2130  0.4879 
   00174    0.3975   -1193.9831  0.4958 
   00175    0.4250   -1190.4302  0.4970 
   00176    0.4125   -1190.7148  0.4965 
   00177    0.4725   -1203.2740  0.4999 
   00178    0.4425   -1206.1444  0.4994 
   00179    0.4350   -1202.4305  0.4998 
   00180    0.4550   -1202.0633  0.4991 
   00181    0.4300   -1211.3055  0.4991 
   00182    0.4025   -1217.8909  0.4998 
   00183    0.4025   -1220.2293  0.4994 
   00184    0.3875   -1217.5963  0.4942 
   00185    0.4475   -1211.6143  0.4910 
   00186    0.4550   -1208.6784  0.4883 
   00187    0.3925   -1208.5848  0.4869 
   00188    0.4150   -1202.6516  0.4870 
   00189    0.4525   -1206.2702  0.4874 
   00190    0.4200   -1203.0792  0.4862 
   00191    0.4600   -1202.7415  0.4857 
   00192    0.4500   -1204.3772  0.4832 
   00193    0.4075   -1214.5025  0.4891 
   00194    0.4625   -1218.0418  0.4945 
   00195    0.4300   -1220.9643  0.4926 
   00196    0.4275   -1226.4128  0.4940 
   00197    0.4225   -1229.9412  0.4926 
   00198    0.3825   -1232.2935  0.4955 
   00199    0.4775   -1233.4195  0.4979 
   00200    0.4225   -1238.1293  0.4981 
   00201    0.4325   -1238.2072  0.5022 
   00202    0.4500   -1243.1039  0.4978 
   00203    0.4550   -1242.6580  0.4975 
   00204    0.4200   -1238.4369  0.4946 
   00205    0.4150   -1238.2256  0.4938 
   00206    0.4450   -1241.8150  0.4956 
   00207    0.4225   -1243.5857  0.4943 
   00208    0.3925   -1239.6931  0.4922 
   00209    0.4375   -1234.0627  0.4976 
   00210    0.4175   -1232.2868  0.4972 
   00211    0.4225   -1233.8207  0.4975 
   00212    0.4325   -1245.4832  0.5047 
   00213    0.4150   -1239.6369  0.4994 
   00214    0.4500   -1242.0501  0.5024 
   00215    0.3800   -1243.9305  0.5023 
   00216    0.4350   -1249.5424  0.5029 
   00217    0.4375   -1251.0319  0.5054 
   00218    0.4175   -1256.4669  0.5041 
   00219    0.4175   -1253.7273  0.5029 
   00220    0.3850   -1248.5822  0.4977 
   00221    0.4350   -1244.6753  0.4975 
   00222    0.4275   -1248.2025  0.4978 
   00223    0.4250   -1245.0643  0.4953 
   00224    0.4400   -1247.4088  0.4972 
   00225    0.4300   -1239.1600  0.4971 
   00226    0.4275   -1238.3783  0.4914 
   00227    0.3800   -1236.0324  0.4932 
   00228    0.4075   -1236.0741  0.4850 
   00229    0.4325   -1236.0399  0.4860 
   00230    0.4200   -1243.0940  0.4806 
   00231    0.3825   -1245.5556  0.4831 
   00232    0.4650   -1246.8918  0.4825 
   00233    0.4525   -1245.8636  0.4758 
   00234    0.3950   -1241.1546  0.4771 
   00235    0.3925   -1239.1337  0.4802 
   00236    0.4250   -1242.2698  0.4805 
   00237    0.4150   -1251.4793  0.4813 
   00238    0.4150   -1253.6443  0.4819 
   00239    0.4150   -1258.1852  0.4853 
   00240    0.4475   -1260.1133  0.4830 
   00241    0.4550   -1260.0032  0.4888 
   00242    0.4375   -1256.5519  0.4922 
   00243    0.4225   -1257.2207  0.4941 
   00244    0.4225   -1256.1720  0.4991 
   00245    0.4100   -1256.8187  0.4912 
   00246    0.4250   -1260.2411  0.4921 
   00247    0.4550   -1266.0717  0.4921 
   00248    0.4175   -1267.8340  0.4905 
   00249    0.3900   -1261.8307  0.4898 
   00250    0.4475   -1265.9006  0.4969 
   00251    0.4475   -1266.0988  0.4946 
   00252    0.4050   -1261.8848  0.4883 
   00253    0.4425   -1265.1400  0.4928 
   00254    0.4650   -1264.7503  0.5011 
   00255    0.4125   -1277.0960  0.5009 
   00256    0.3825   -1274.1324  0.5003 
   00257    0.4025   -1276.4130  0.5034 
   00258    0.4350   -1276.3726  0.5042 
   00259    0.4625   -1278.6661  0.5000 
   00260    0.4000   -1276.4738  0.4993 
   00261    0.3750   -1276.9078  0.5005 
   00262    0.4025   -1280.6540  0.5053 
   00263    0.4100   -1279.5391  0.5106 
   00264    0.4025   -1281.2562  0.5074 
   00265    0.4075   -1278.4594  0.5110 
   00266    0.4275   -1276.0060  0.5164 
   00267    0.4175   -1276.8077  0.5185 
   00268    0.4150   -1285.9181  0.5222 
   00269    0.4625   -1283.3832  0.5186 
   00270    0.4225   -1281.6976  0.5208 
   00271    0.4375   -1286.0214  0.5230 
   00272    0.4050   -1288.0686  0.5272 
   00273    0.4200   -1293.9263  0.5261 
   00274    0.4150   -1294.1555  0.5269 
   00275    0.4225   -1290.1583  0.5265 
   00276    0.4175   -1294.3596  0.5246 
   00277    0.4150   -1290.2590  0.5304 
   00278    0.4400   -1297.0889  0.5384 
   00279    0.4175   -1296.6711  0.5414 
   00280    0.3675   -1296.6337  0.5425 
   00281    0.4050   -1293.4918  0.5364 
   00282    0.4725   -1298.9060  0.5383 
   00283    0.4200   -1295.0043  0.5396 
   00284    0.4150   -1300.6301  0.5409 
   00285    0.3925   -1299.0392  0.5387 
   00286    0.4025   -1307.0845  0.5347 
   00287    0.4375   -1311.2358  0.5359 
   00288    0.4450   -1306.9164  0.5331 
   00289    0.4300   -1303.7228  0.5300 
   00290    0.4625   -1302.6093  0.5282 
   00291    0.4425   -1302.8675  0.5307 
   00292    0.4625   -1300.5625  0.5355 
   00293    0.4350   -1300.5682  0.5370 
   00294    0.4350   -1306.5981  0.5376 
   00295    0.4200   -1307.5244  0.5402 
   00296    0.4475   -1310.8878  0.5412 
   00297    0.3825   -1309.4674  0.5449 
   00298    0.4125   -1311.7601  0.5456 
   00299    0.4075   -1310.6843  0.5468 
   00300    0.4325   -1310.2294  0.5428 
   00301    0.4550   -1311.5879  0.5470 
   00302    0.3950   -1314.8588  0.5452 
   00303    0.4225   -1310.8846  0.5539 
   00304    0.4375   -1304.5452  0.5575 
   00305    0.4425   -1299.6427  0.5620 
   00306    0.4100   -1294.3841  0.5655 
   00307    0.4525   -1300.9089  0.5688 
   00308    0.4150   -1297.2802  0.5705 
   00309    0.4100   -1296.9045  0.5691 
   00310    0.4450   -1300.4928  0.5705 
   00311    0.4225   -1303.0962  0.5698 
   00312    0.4150   -1300.7155  0.5682 
   00313    0.4525   -1304.0228  0.5719 
   00314    0.4150   -1300.2015  0.5696 
   00315    0.3975   -1300.5541  0.5690 
   00316    0.4375   -1302.6082  0.5672 
   00317    0.4550   -1308.5118  0.5720 
   00318    0.4150   -1310.6816  0.5769 
   00319    0.4100   -1304.7722  0.5790 
   00320    0.4075   -1305.7618  0.5785 
   00321    0.4425   -1302.8127  0.5747 
   00322    0.4250   -1298.0693  0.5731 
   00323    0.4025   -1294.6069  0.5735 
   00324    0.4250   -1302.3680  0.5734 
   00325    0.4075   -1300.5888  0.5747 
   00326    0.3800   -1301.3416  0.5752 
   00327    0.3900   -1308.1357  0.5775 
   00328    0.4475   -1312.4942  0.5773 
   00329    0.4150   -1315.8720  0.5704 
   00330    0.3925   -1315.7565  0.5682 
   00331    0.4450   -1317.5147  0.5672 
   00332    0.4575   -1313.9867  0.5630 
   00333    0.3825   -1309.8828  0.5624 
   00334    0.4450   -1309.7904  0.5608 
   00335    0.4050   -1303.7058  0.5589 
   00336    0.4225   -1299.6664  0.5609 
   00337    0.4350   -1301.1626  0.5612 
   00338    0.4250   -1302.7868  0.5635 
   00339    0.4050   -1301.4241  0.5632 
   00340    0.4275   -1294.5171  0.5597 
   00341    0.4325   -1289.3449  0.5565 
   00342    0.3950   -1291.3277  0.5603 
   00343    0.4500   -1291.7602  0.5599 
   00344    0.4050   -1288.3880  0.5570 
   00345    0.4400   -1294.2567  0.5585 
   00346    0.4250   -1285.5093  0.5534 
   00347    0.4375   -1283.2727  0.5529 
   00348    0.4325   -1294.6125  0.5580 
   00349    0.4300   -1297.1760  0.5600 
   00350    0.4375   -1294.6852  0.5588 
   00351    0.3975   -1293.9792  0.5646 
   00352    0.4250   -1297.3181  0.5586 
