#=====================================================
# File created:        Wed-05-Nov-2025-at-03-20-36AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.100
# Run time (s):        2.929672
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -368.2777  0.2867 
   00001    0.5125    -393.8334  0.3009 
   00002    0.5075    -437.0194  0.3097 
   00003    0.5250    -468.7835  0.3082 
   00004    0.5525    -507.8877  0.3079 
   00005    0.5375    -535.5532  0.2999 
   00006    0.5425    -577.1368  0.3089 
   00007    0.5125    -602.4814  0.3069 
   00008    0.5425    -638.2270  0.3057 
   00009    0.5325    -659.5329  0.3046 
   00010    0.5100    -689.3364  0.3109 
   00011    0.5600    -718.2411  0.3142 
   00012    0.5450    -748.1019  0.3174 
   00013    0.5325    -769.8329  0.3243 
   00014    0.5375    -790.5326  0.3297 
   00015    0.4900    -812.1869  0.3319 
   00016    0.5125    -833.2398  0.3345 
   00017    0.5425    -854.1712  0.3392 
   00018    0.5525    -871.3687  0.3427 
   00019    0.4875    -882.6130  0.3442 
   00020    0.5700    -894.6382  0.3433 
   00021    0.5150    -909.7210  0.3469 
   00022    0.5250    -924.1045  0.3446 
   00023    0.5575    -946.9287  0.3551 
   00024    0.4675    -960.6894  0.3540 
   00025    0.5350    -966.4734  0.3536 
   00026    0.5100    -975.0265  0.3577 
   00027    0.5075    -990.0487  0.3642 
   00028    0.4975   -1001.7696  0.3701 
   00029    0.5025   -1005.2793  0.3676 
   00030    0.5475   -1027.6494  0.3735 
   00031    0.5550   -1038.7637  0.3838 
   00032    0.4950   -1048.6817  0.3870 
   00033    0.4825   -1063.5710  0.3901 
   00034    0.5175   -1070.9758  0.3898 
   00035    0.5200   -1081.8569  0.3933 
   00036    0.4975   -1091.5632  0.3938 
   00037    0.5475   -1103.4449  0.3951 
   00038    0.5400   -1110.2536  0.3950 
   00039    0.5200   -1114.7371  0.3954 
   00040    0.5000   -1124.1044  0.3962 
   00041    0.5300   -1126.5617  0.3986 
   00042    0.5100   -1134.5472  0.4018 
   00043    0.5525   -1143.0316  0.4059 
   00044    0.5350   -1151.0177  0.4069 
   00045    0.5075   -1160.8049  0.4107 
   00046    0.4925   -1167.3045  0.4164 
   00047    0.5000   -1179.2505  0.4161 
   00048    0.5600   -1187.5011  0.4167 
   00049    0.4550   -1191.3165  0.4192 
   00050    0.4875   -1199.5821  0.4219 
   00051    0.4775   -1212.8913  0.4318 
   00052    0.5525   -1223.8276  0.4374 
   00053    0.5050   -1230.6973  0.4437 
   00054    0.5225   -1241.9280  0.4543 
   00055    0.5400   -1253.8664  0.4596 
   00056    0.5300   -1261.1903  0.4669 
   00057    0.5425   -1275.2820  0.4717 
   00058    0.4575   -1280.5562  0.4741 
   00059    0.4875   -1282.1714  0.4713 
   00060    0.5800   -1286.6494  0.4705 
   00061    0.4600   -1291.7663  0.4750 
   00062    0.4950   -1299.4004  0.4755 
   00063    0.5350   -1300.2880  0.4775 
   00064    0.4775   -1307.0488  0.4804 
   00065    0.5350   -1313.1459  0.4810 
   00066    0.4950   -1315.9060  0.4805 
   00067    0.5175   -1321.9520  0.4831 
   00068    0.4950   -1325.2483  0.4814 
   00069    0.5250   -1334.1030  0.4829 
   00070    0.5050   -1338.6604  0.4825 
   00071    0.4675   -1343.0060  0.4887 
   00072    0.5050   -1344.1213  0.4937 
   00073    0.4900   -1346.7905  0.4953 
   00074    0.4900   -1344.8533  0.4953 
   00075    0.4750   -1346.3671  0.4995 
   00076    0.5250   -1351.7267  0.4991 
   00077    0.4850   -1357.4178  0.4997 
   00078    0.5650   -1359.2526  0.5048 
   00079    0.5100   -1360.9757  0.5045 
   00080    0.4425   -1361.8543  0.5074 
   00081    0.5325   -1365.5416  0.5051 
   00082    0.5225   -1370.8673  0.5111 
   00083    0.4825   -1375.0142  0.5121 
   00084    0.5025   -1375.8045  0.5159 
   00085    0.4975   -1376.3019  0.5172 
   00086    0.5525   -1378.3818  0.5244 
   00087    0.5050   -1378.8894  0.5278 
   00088    0.4850   -1383.3311  0.5298 
   00089    0.5075   -1384.6511  0.5344 
   00090    0.5150   -1381.5819  0.5344 
   00091    0.5000   -1381.1101  0.5388 
   00092    0.5600   -1382.6662  0.5387 
   00093    0.4950   -1388.6968  0.5433 
   00094    0.5125   -1388.4568  0.5423 
   00095    0.4700   -1388.3460  0.5463 
   00096    0.5025   -1389.3139  0.5485 
   00097    0.5300   -1389.1648  0.5491 
   00098    0.4575   -1390.3490  0.5502 
   00099    0.4825   -1392.1705  0.5529 
   00100    0.4700   -1399.0018  0.5608 
   00101    0.4625   -1400.0457  0.5626 
   00102    0.4800   -1399.1762  0.5580 
   00103    0.4550   -1402.9700  0.5613 
   00104    0.4900   -1404.7967  0.5611 
   00105    0.4950   -1405.2980  0.5662 
   00106    0.4900   -1406.7493  0.5639 
   00107    0.5050   -1408.3356  0.5620 
   00108    0.4975   -1409.5526  0.5629 
   00109    0.4600   -1411.5167  0.5641 
   00110    0.4900   -1411.5248  0.5688 
   00111    0.4775   -1411.0792  0.5732 
   00112    0.5400   -1412.3937  0.5750 
   00113    0.4675   -1416.0270  0.5843 
   00114    0.5100   -1415.0903  0.5850 
   00115    0.4775   -1417.9595  0.5860 
   00116    0.4625   -1413.9627  0.5828 
   00117    0.4675   -1411.9055  0.5844 
   00118    0.5550   -1414.0565  0.5892 
   00119    0.5175   -1419.3898  0.5895 
   00120    0.4900   -1419.1432  0.5930 
   00121    0.5125   -1418.2639  0.5962 
   00122    0.4675   -1418.1782  0.5971 
   00123    0.5225   -1417.5886  0.5979 
   00124    0.5000   -1418.8050  0.6005 
   00125    0.5025   -1419.0571  0.6021 
   00126    0.4550   -1421.2760  0.6022 
   00127    0.4800   -1421.5307  0.6027 
   00128    0.5325   -1421.4374  0.6067 
   00129    0.4925   -1421.0312  0.6049 
   00130    0.4875   -1424.8041  0.6080 
   00131    0.5000   -1426.5545  0.6121 
   00132    0.4750   -1427.9451  0.6177 
   00133    0.4525   -1427.9119  0.6190 
   00134    0.4625   -1431.2373  0.6211 
   00135    0.5225   -1431.6028  0.6229 
   00136    0.5175   -1431.9056  0.6235 
   00137    0.4800   -1433.3564  0.6253 
   00138    0.4675   -1431.9821  0.6271 
   00139    0.4925   -1431.6396  0.6265 
   00140    0.4375   -1430.8278  0.6267 
   00141    0.4900   -1432.3140  0.6245 
   00142    0.4825   -1433.7495  0.6297 
   00143    0.5300   -1434.0396  0.6308 
   00144    0.4700   -1434.1036  0.6304 
   00145    0.4575   -1433.5964  0.6273 
   00146    0.5100   -1435.3465  0.6257 
   00147    0.4575   -1436.2728  0.6246 
   00148    0.5000   -1435.6100  0.6272 
   00149    0.4900   -1435.4136  0.6280 
   00150    0.4875   -1436.7344  0.6286 
   00151    0.5200   -1438.5961  0.6287 
   00152    0.4775   -1443.5754  0.6306 
   00153    0.5100   -1443.9778  0.6311 
   00154    0.5100   -1441.5173  0.6307 
   00155    0.4925   -1440.5735  0.6357 
   00156    0.4625   -1439.6298  0.6382 
   00157    0.5275   -1444.2528  0.6393 
   00158    0.4825   -1445.2803  0.6412 
   00159    0.4850   -1448.6614  0.6452 
