#=====================================================
# File created:        Wed-05-Nov-2025-at-03-20-53AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.400
# Run time (s):        2.977179
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -367.8722  0.3088 
   00001    0.4950    -422.7557  0.3292 
   00002    0.4875    -477.4483  0.3405 
   00003    0.5125    -529.1602  0.3476 
   00004    0.5175    -569.7457  0.3262 
   00005    0.4925    -594.8907  0.3410 
   00006    0.4925    -663.8094  0.3471 
   00007    0.5200    -695.5291  0.3555 
   00008    0.4975    -727.9206  0.3474 
   00009    0.5000    -757.8016  0.3485 
   00010    0.4425    -800.5115  0.3515 
   00011    0.5175    -833.8928  0.3538 
   00012    0.4875    -852.2322  0.3542 
   00013    0.4725    -886.4365  0.3574 
   00014    0.5075    -909.9372  0.3635 
   00015    0.4275    -918.4960  0.3618 
   00016    0.4850    -940.3354  0.3623 
   00017    0.4600    -965.8870  0.3714 
   00018    0.5000    -987.6518  0.3723 
   00019    0.4675   -1017.5056  0.3697 
   00020    0.4575   -1033.1425  0.3703 
   00021    0.4400   -1041.3359  0.3664 
   00022    0.4850   -1047.7716  0.3649 
   00023    0.4525   -1061.8678  0.3713 
   00024    0.4675   -1073.7703  0.3753 
   00025    0.4750   -1095.7030  0.3831 
   00026    0.4775   -1101.5037  0.3818 
   00027    0.4450   -1122.1375  0.3819 
   00028    0.4425   -1125.6481  0.3947 
   00029    0.4350   -1137.6339  0.4005 
   00030    0.4775   -1152.6680  0.4015 
   00031    0.4650   -1158.4891  0.4042 
   00032    0.4650   -1158.5544  0.4073 
   00033    0.5200   -1181.1138  0.3967 
   00034    0.4450   -1183.0835  0.3939 
   00035    0.4425   -1195.1993  0.4044 
   00036    0.4500   -1194.9534  0.4078 
   00037    0.4725   -1203.8558  0.4130 
   00038    0.4675   -1192.8435  0.4166 
   00039    0.4900   -1187.8718  0.4244 
   00040    0.4125   -1187.5883  0.4276 
   00041    0.4175   -1204.6692  0.4311 
   00042    0.4325   -1212.0721  0.4392 
   00043    0.4225   -1219.2952  0.4336 
   00044    0.4275   -1227.1802  0.4297 
   00045    0.4400   -1232.0218  0.4332 
   00046    0.4375   -1222.3582  0.4217 
   00047    0.4350   -1230.2831  0.4272 
   00048    0.4500   -1234.1464  0.4262 
   00049    0.4700   -1245.3899  0.4345 
   00050    0.4125   -1235.2217  0.4343 
   00051    0.5025   -1237.0543  0.4350 
   00052    0.3875   -1238.5649  0.4304 
   00053    0.4125   -1241.1089  0.4304 
   00054    0.4325   -1256.2755  0.4219 
   00055    0.4350   -1255.5103  0.4164 
   00056    0.4175   -1253.6080  0.4218 
   00057    0.4525   -1261.9326  0.4243 
   00058    0.4425   -1264.7220  0.4221 
   00059    0.4700   -1264.0131  0.4327 
   00060    0.4600   -1251.9318  0.4437 
   00061    0.4100   -1258.2731  0.4440 
   00062    0.4200   -1252.0252  0.4462 
   00063    0.4050   -1250.4635  0.4476 
   00064    0.4250   -1267.3566  0.4639 
   00065    0.5100   -1275.7942  0.4645 
   00066    0.3675   -1286.0653  0.4694 
   00067    0.4125   -1276.0025  0.4737 
   00068    0.4325   -1283.0827  0.4758 
   00069    0.4250   -1293.5966  0.4854 
   00070    0.4350   -1302.4866  0.4885 
   00071    0.4400   -1297.9594  0.4897 
   00072    0.4725   -1289.3979  0.4927 
   00073    0.4525   -1289.1514  0.5019 
   00074    0.4275   -1297.2506  0.4923 
   00075    0.4575   -1287.9937  0.4974 
   00076    0.4500   -1286.0664  0.4982 
   00077    0.4525   -1296.0187  0.5062 
   00078    0.4225   -1297.1931  0.5104 
   00079    0.4575   -1300.5773  0.5138 
   00080    0.4175   -1296.5002  0.5148 
   00081    0.4600   -1306.2498  0.5160 
   00082    0.4300   -1312.0594  0.5176 
   00083    0.4400   -1306.9390  0.5154 
   00084    0.4600   -1309.8631  0.5080 
   00085    0.4225   -1321.2010  0.5100 
   00086    0.4625   -1318.9793  0.5221 
   00087    0.4075   -1324.2289  0.5239 
   00088    0.4200   -1329.0889  0.5272 
   00089    0.4375   -1325.4547  0.5236 
   00090    0.4525   -1330.9807  0.5278 
   00091    0.4500   -1331.6842  0.5247 
   00092    0.4450   -1324.2507  0.5233 
   00093    0.4300   -1313.3422  0.5346 
   00094    0.4450   -1313.0936  0.5299 
   00095    0.4675   -1312.8516  0.5346 
   00096    0.4525   -1310.7134  0.5340 
   00097    0.4900   -1311.9580  0.5289 
   00098    0.4375   -1306.8310  0.5247 
   00099    0.4500   -1308.3641  0.5211 
   00100    0.4250   -1305.0646  0.5171 
   00101    0.4700   -1313.3619  0.5264 
   00102    0.4600   -1311.4241  0.5361 
   00103    0.4550   -1316.5526  0.5370 
   00104    0.4100   -1316.9782  0.5340 
   00105    0.4725   -1316.9305  0.5306 
   00106    0.4375   -1316.8189  0.5289 
   00107    0.4575   -1315.7880  0.5297 
   00108    0.4075   -1320.6291  0.5343 
   00109    0.4600   -1324.3679  0.5290 
   00110    0.4650   -1332.4238  0.5332 
   00111    0.4375   -1335.8686  0.5313 
   00112    0.4500   -1334.5311  0.5351 
   00113    0.4525   -1335.6998  0.5400 
   00114    0.4250   -1337.3995  0.5403 
   00115    0.4750   -1330.7830  0.5403 
   00116    0.3775   -1333.7425  0.5457 
   00117    0.4275   -1326.8174  0.5477 
   00118    0.4500   -1332.6347  0.5528 
   00119    0.4200   -1325.1147  0.5496 
   00120    0.4450   -1328.4680  0.5540 
   00121    0.4200   -1324.1393  0.5458 
   00122    0.4675   -1325.3994  0.5478 
   00123    0.4550   -1332.8374  0.5419 
   00124    0.4350   -1337.7047  0.5435 
   00125    0.4250   -1332.5350  0.5401 
   00126    0.4325   -1319.2115  0.5399 
   00127    0.4325   -1318.3202  0.5374 
   00128    0.4025   -1317.0212  0.5393 
   00129    0.4150   -1315.8159  0.5384 
   00130    0.4175   -1316.8207  0.5421 
   00131    0.4300   -1330.0187  0.5473 
   00132    0.4225   -1319.7693  0.5457 
   00133    0.4500   -1323.0265  0.5427 
   00134    0.4250   -1327.3519  0.5380 
   00135    0.4150   -1331.0273  0.5349 
   00136    0.4675   -1329.6077  0.5296 
   00137    0.4025   -1327.7382  0.5312 
   00138    0.4625   -1322.5691  0.5369 
   00139    0.4475   -1325.0961  0.5333 
   00140    0.4150   -1324.3624  0.5369 
   00141    0.4500   -1327.5153  0.5446 
   00142    0.3850   -1325.6859  0.5442 
   00143    0.4725   -1320.6550  0.5469 
   00144    0.4200   -1319.1395  0.5410 
   00145    0.4350   -1320.2770  0.5455 
   00146    0.4025   -1322.1812  0.5522 
   00147    0.4225   -1339.0030  0.5592 
   00148    0.4075   -1338.9138  0.5649 
   00149    0.4600   -1343.5316  0.5666 
   00150    0.4450   -1346.1931  0.5693 
   00151    0.4650   -1345.1075  0.5778 
   00152    0.4275   -1344.4971  0.5742 
   00153    0.4425   -1344.9166  0.5742 
   00154    0.4675   -1350.8802  0.5704 
   00155    0.4275   -1349.9527  0.5706 
   00156    0.4500   -1342.0258  0.5774 
   00157    0.4350   -1348.3475  0.5836 
   00158    0.4375   -1342.7967  0.5786 
   00159    0.4275   -1338.6997  0.5703 
   00160    0.4525   -1341.9505  0.5749 
   00161    0.4450   -1339.5536  0.5844 
   00162    0.4100   -1341.2525  0.5874 
   00163    0.4750   -1331.7993  0.5879 
   00164    0.4275   -1340.8302  0.5911 
   00165    0.4550   -1348.1759  0.5989 
   00166    0.4825   -1347.6449  0.6066 
   00167    0.4550   -1343.1497  0.6120 
   00168    0.4100   -1356.2520  0.6156 
   00169    0.4075   -1352.3670  0.6152 
   00170    0.4250   -1355.1227  0.6249 
   00171    0.4675   -1350.9181  0.6287 
   00172    0.4100   -1349.4006  0.6337 
   00173    0.3675   -1351.3837  0.6386 
   00174    0.4500   -1363.1156  0.6430 
   00175    0.4575   -1365.5651  0.6518 
   00176    0.4450   -1367.0124  0.6565 
   00177    0.4325   -1360.0537  0.6511 
   00178    0.4500   -1361.8217  0.6549 
   00179    0.4225   -1359.8078  0.6593 
