#=====================================================
# File created:        Wed-05-Nov-2025-at-03-20-41AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.200
# Run time (s):        2.933279
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -423.1638  0.2836 
   00001    0.4875    -458.9598  0.2915 
   00002    0.5000    -498.2682  0.2979 
   00003    0.5175    -529.1915  0.3120 
   00004    0.5075    -570.9023  0.3097 
   00005    0.5150    -611.2222  0.3142 
   00006    0.5225    -644.4887  0.3210 
   00007    0.5175    -669.6413  0.3164 
   00008    0.5250    -715.5980  0.3187 
   00009    0.5725    -759.5076  0.3256 
   00010    0.5300    -776.9496  0.3204 
   00011    0.5000    -816.6242  0.3204 
   00012    0.5225    -836.3396  0.3302 
   00013    0.5000    -861.4669  0.3411 
   00014    0.4975    -886.0771  0.3405 
   00015    0.5000    -905.4300  0.3343 
   00016    0.5175    -921.8043  0.3296 
   00017    0.5025    -928.9411  0.3287 
   00018    0.4950    -943.9573  0.3310 
   00019    0.5275    -951.9607  0.3388 
   00020    0.5700    -965.7473  0.3435 
   00021    0.5275    -969.9941  0.3450 
   00022    0.5225    -981.0638  0.3480 
   00023    0.4875    -987.6113  0.3470 
   00024    0.4625    -997.7883  0.3558 
   00025    0.5275   -1012.3419  0.3548 
   00026    0.5300   -1024.0842  0.3565 
   00027    0.4975   -1033.0199  0.3508 
   00028    0.4700   -1042.2862  0.3476 
   00029    0.5125   -1053.8767  0.3529 
   00030    0.4825   -1071.9630  0.3557 
   00031    0.5075   -1083.3293  0.3584 
   00032    0.5275   -1096.0664  0.3557 
   00033    0.5250   -1102.6299  0.3656 
   00034    0.4925   -1109.7867  0.3679 
   00035    0.5050   -1123.2414  0.3724 
   00036    0.4800   -1139.6285  0.3741 
   00037    0.5300   -1148.3731  0.3763 
   00038    0.5100   -1153.0120  0.3732 
   00039    0.4775   -1154.6978  0.3793 
   00040    0.5500   -1163.6800  0.3809 
   00041    0.4975   -1172.9900  0.3796 
   00042    0.4875   -1179.8013  0.3779 
   00043    0.4975   -1184.0026  0.3836 
   00044    0.4775   -1194.0542  0.3933 
   00045    0.4950   -1200.1264  0.3976 
   00046    0.4825   -1206.5852  0.3985 
   00047    0.4900   -1213.5870  0.4017 
   00048    0.4450   -1218.5983  0.4043 
   00049    0.5050   -1222.6421  0.4086 
   00050    0.4875   -1226.1842  0.4116 
   00051    0.4850   -1225.2463  0.4099 
   00052    0.5000   -1236.1582  0.4123 
   00053    0.5275   -1246.8848  0.4082 
   00054    0.4675   -1248.3147  0.4050 
   00055    0.4900   -1251.5573  0.4099 
   00056    0.4475   -1260.7797  0.4109 
   00057    0.4975   -1265.8617  0.4056 
   00058    0.5325   -1273.5647  0.4054 
   00059    0.5125   -1276.9578  0.4096 
   00060    0.4675   -1277.4395  0.4109 
   00061    0.5000   -1271.9557  0.4106 
   00062    0.4925   -1272.7510  0.4164 
   00063    0.4700   -1273.1428  0.4153 
   00064    0.4650   -1278.8677  0.4210 
   00065    0.5200   -1284.6544  0.4269 
   00066    0.4750   -1289.8948  0.4231 
   00067    0.4950   -1291.7230  0.4279 
   00068    0.4400   -1295.6351  0.4299 
   00069    0.4700   -1301.8365  0.4223 
   00070    0.5225   -1306.0208  0.4292 
   00071    0.4700   -1311.5943  0.4283 
   00072    0.5050   -1317.5454  0.4249 
   00073    0.4900   -1318.7273  0.4308 
   00074    0.4600   -1326.7345  0.4332 
   00075    0.5100   -1331.9876  0.4348 
   00076    0.4875   -1328.4691  0.4393 
   00077    0.4975   -1326.6320  0.4382 
   00078    0.4800   -1332.4657  0.4489 
   00079    0.4925   -1340.3198  0.4401 
   00080    0.4650   -1344.5382  0.4457 
   00081    0.4825   -1350.4601  0.4489 
   00082    0.4750   -1350.6096  0.4470 
   00083    0.4725   -1351.4085  0.4487 
   00084    0.5250   -1349.0147  0.4445 
   00085    0.4250   -1357.3782  0.4484 
   00086    0.5100   -1358.7093  0.4624 
   00087    0.5175   -1362.7011  0.4681 
   00088    0.5100   -1361.1523  0.4743 
   00089    0.4850   -1356.5884  0.4722 
   00090    0.4575   -1357.8283  0.4747 
   00091    0.4600   -1362.2838  0.4730 
   00092    0.4975   -1363.7274  0.4810 
   00093    0.4725   -1366.6606  0.4824 
   00094    0.4675   -1372.5200  0.4803 
   00095    0.5250   -1372.4438  0.4843 
   00096    0.4925   -1366.9617  0.4872 
   00097    0.4475   -1368.4575  0.4894 
   00098    0.4700   -1369.6899  0.4890 
   00099    0.5025   -1365.1281  0.4889 
   00100    0.4700   -1369.5863  0.4920 
   00101    0.4725   -1369.2588  0.4971 
   00102    0.4625   -1368.0317  0.4999 
   00103    0.4550   -1370.0391  0.5063 
   00104    0.5075   -1368.7226  0.5104 
   00105    0.4475   -1369.1850  0.5207 
   00106    0.4925   -1371.9328  0.5267 
   00107    0.5050   -1381.9010  0.5291 
   00108    0.4975   -1382.7879  0.5294 
   00109    0.5225   -1383.0411  0.5285 
   00110    0.4950   -1381.4169  0.5309 
   00111    0.5100   -1387.4309  0.5302 
   00112    0.4575   -1388.9217  0.5319 
   00113    0.4825   -1384.8179  0.5413 
   00114    0.4700   -1387.1604  0.5454 
   00115    0.5125   -1391.1814  0.5447 
   00116    0.5025   -1394.0473  0.5425 
   00117    0.5000   -1396.4991  0.5459 
   00118    0.5175   -1396.7867  0.5450 
   00119    0.4650   -1396.4888  0.5482 
   00120    0.4850   -1397.9656  0.5525 
   00121    0.4825   -1395.7031  0.5484 
   00122    0.4725   -1398.5050  0.5520 
   00123    0.4500   -1397.1118  0.5530 
   00124    0.4925   -1396.7757  0.5550 
   00125    0.4975   -1399.4890  0.5536 
   00126    0.4650   -1399.6718  0.5545 
   00127    0.4650   -1400.5432  0.5587 
   00128    0.5350   -1400.4810  0.5605 
   00129    0.4800   -1400.4090  0.5616 
   00130    0.4800   -1402.6374  0.5640 
   00131    0.4700   -1402.4498  0.5650 
   00132    0.4575   -1402.2187  0.5696 
   00133    0.4650   -1402.9384  0.5698 
   00134    0.4750   -1408.0147  0.5748 
   00135    0.4325   -1407.0129  0.5767 
   00136    0.4625   -1412.8325  0.5791 
   00137    0.4675   -1414.3154  0.5799 
   00138    0.4575   -1414.9699  0.5740 
   00139    0.4350   -1413.6385  0.5729 
   00140    0.4700   -1411.3838  0.5761 
   00141    0.5100   -1410.6189  0.5776 
   00142    0.4350   -1411.0375  0.5764 
   00143    0.5025   -1409.8873  0.5744 
   00144    0.4800   -1415.9847  0.5758 
   00145    0.4550   -1418.8106  0.5785 
   00146    0.4525   -1419.4310  0.5815 
   00147    0.5025   -1416.6779  0.5836 
   00148    0.4950   -1416.7955  0.5805 
   00149    0.4750   -1416.9794  0.5790 
   00150    0.4350   -1420.3722  0.5806 
   00151    0.4775   -1419.1589  0.5826 
   00152    0.4400   -1417.2433  0.5885 
   00153    0.4900   -1418.7857  0.5916 
   00154    0.4900   -1418.0861  0.5917 
   00155    0.4800   -1418.9277  0.5884 
   00156    0.5325   -1421.6975  0.5923 
   00157    0.4375   -1424.7154  0.5907 
   00158    0.4575   -1427.2658  0.5890 
   00159    0.4900   -1423.8939  0.5884 
   00160    0.4625   -1423.6330  0.5901 
   00161    0.4900   -1428.3694  0.5946 
   00162    0.4625   -1427.0791  0.5927 
   00163    0.4500   -1427.9207  0.5902 
   00164    0.4925   -1430.6466  0.5913 
   00165    0.4225   -1431.0954  0.5941 
   00166    0.4475   -1433.3690  0.5952 
   00167    0.4625   -1437.8865  0.6029 
   00168    0.4625   -1436.4074  0.6040 
   00169    0.4725   -1438.1263  0.6080 
   00170    0.4850   -1439.2814  0.6072 
   00171    0.4450   -1438.5621  0.6042 
   00172    0.4675   -1442.1274  0.6076 
   00173    0.4125   -1438.7204  0.6041 
   00174    0.4600   -1441.1272  0.6063 
   00175    0.4425   -1442.1486  0.6081 
   00176    0.4300   -1438.7143  0.6105 
