#=====================================================
# File created:        Wed-05-Nov-2025-at-03-20-50AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.350
# Run time (s):        3.009796
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -377.8003  0.2567 
   00001    0.5225    -453.4517  0.3477 
   00002    0.5200    -508.7852  0.3590 
   00003    0.4900    -559.5091  0.3681 
   00004    0.4925    -605.7570  0.3705 
   00005    0.5025    -645.1871  0.3873 
   00006    0.4850    -694.1826  0.4008 
   00007    0.5050    -740.9528  0.4279 
   00008    0.4950    -767.4396  0.4218 
   00009    0.4850    -807.4454  0.4210 
   00010    0.4975    -826.1205  0.4211 
   00011    0.4900    -862.4791  0.4171 
   00012    0.4725    -894.4049  0.4368 
   00013    0.5300    -911.7081  0.4522 
   00014    0.5175    -945.3156  0.4622 
   00015    0.4550    -963.1547  0.4635 
   00016    0.4700    -973.3629  0.4753 
   00017    0.4675    -993.9042  0.4777 
   00018    0.4875   -1028.0739  0.4851 
   00019    0.4750   -1039.0175  0.4878 
   00020    0.4950   -1051.3993  0.4886 
   00021    0.4900   -1063.1062  0.5007 
   00022    0.4400   -1079.8147  0.5109 
   00023    0.4725   -1086.8114  0.5171 
   00024    0.4900   -1098.8258  0.5252 
   00025    0.5250   -1123.8159  0.5302 
   00026    0.4550   -1137.5923  0.5242 
   00027    0.4225   -1143.4767  0.5237 
   00028    0.4475   -1152.2233  0.5199 
   00029    0.4475   -1171.2036  0.5168 
   00030    0.4300   -1184.0195  0.5336 
   00031    0.4550   -1184.8267  0.5365 
   00032    0.4800   -1194.1047  0.5300 
   00033    0.4475   -1199.7221  0.5315 
   00034    0.4325   -1201.4131  0.5424 
   00035    0.4400   -1203.2247  0.5447 
   00036    0.4600   -1219.8553  0.5560 
   00037    0.4425   -1221.6500  0.5558 
   00038    0.4850   -1230.0531  0.5442 
   00039    0.4150   -1232.8971  0.5569 
   00040    0.4525   -1241.1016  0.5596 
   00041    0.4400   -1240.8322  0.5683 
   00042    0.4350   -1241.6427  0.5674 
   00043    0.4775   -1254.7339  0.5675 
   00044    0.4575   -1256.1648  0.5675 
   00045    0.4750   -1252.7119  0.5674 
   00046    0.4225   -1258.6387  0.5745 
   00047    0.4700   -1262.9927  0.5771 
   00048    0.4575   -1260.9500  0.5761 
   00049    0.4225   -1268.9388  0.5867 
   00050    0.4450   -1274.6549  0.5897 
   00051    0.4125   -1281.7097  0.5912 
   00052    0.4600   -1274.1134  0.5906 
   00053    0.4650   -1275.1055  0.5878 
   00054    0.4600   -1267.6126  0.5848 
   00055    0.4900   -1282.8561  0.5864 
   00056    0.4550   -1279.3202  0.5896 
   00057    0.4575   -1279.5538  0.6040 
   00058    0.4700   -1289.4796  0.6127 
   00059    0.4750   -1288.2736  0.6152 
   00060    0.4575   -1284.6232  0.6068 
   00061    0.4150   -1294.2050  0.6153 
   00062    0.4550   -1298.9612  0.6188 
   00063    0.4275   -1300.7673  0.6193 
