#=====================================================
# File created:        Wed-05-Nov-2025-at-03-15-06AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.400
# Run time (s):        7.706577
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -420.5016  0.3085 
   00001    0.6725    -589.3780  0.3212 
   00002    0.6525    -683.9828  0.3333 
   00003    0.6450    -776.3765  0.3367 
   00004    0.6275    -844.9793  0.3484 
   00005    0.5750    -896.2928  0.3591 
   00006    0.5750    -969.1066  0.3583 
   00007    0.5450   -1021.0945  0.3809 
   00008    0.4875   -1057.4535  0.3799 
   00009    0.5200   -1081.1619  0.3706 
   00010    0.5250   -1100.6234  0.3781 
   00011    0.5150   -1119.6986  0.3932 
   00012    0.4900   -1157.0586  0.4063 
   00013    0.4400   -1155.0999  0.3900 
   00014    0.5375   -1168.9549  0.4103 
   00015    0.5300   -1188.3541  0.4184 
   00016    0.4900   -1200.8338  0.4296 
   00017    0.4350   -1213.4618  0.4422 
   00018    0.4825   -1230.1498  0.4531 
   00019    0.4475   -1245.4023  0.4571 
   00020    0.4550   -1236.8546  0.4730 
   00021    0.4525   -1245.1010  0.4886 
   00022    0.5100   -1249.2453  0.4813 
   00023    0.4825   -1254.9490  0.5028 
   00024    0.4275   -1262.0844  0.4943 
   00025    0.4800   -1260.0380  0.4894 
   00026    0.4625   -1261.4575  0.4892 
   00027    0.5075   -1270.9096  0.4903 
   00028    0.4525   -1282.7115  0.4926 
   00029    0.4700   -1284.7034  0.5045 
   00030    0.4350   -1306.0727  0.5118 
   00031    0.4725   -1303.8994  0.5198 
   00032    0.4250   -1296.4294  0.5224 
   00033    0.4350   -1297.3408  0.5159 
   00034    0.4675   -1305.7826  0.5229 
   00035    0.4425   -1294.1957  0.5062 
   00036    0.4500   -1305.7908  0.5187 
   00037    0.4375   -1305.7207  0.5259 
   00038    0.5025   -1302.3497  0.5308 
   00039    0.4250   -1327.6799  0.5581 
   00040    0.4350   -1332.3639  0.5562 
   00041    0.4400   -1335.1963  0.5513 
   00042    0.4800   -1331.0690  0.5559 
   00043    0.4525   -1348.9178  0.5624 
   00044    0.3975   -1353.5041  0.5517 
   00045    0.4100   -1344.7618  0.5493 
   00046    0.4625   -1358.3922  0.5538 
   00047    0.4500   -1358.3083  0.5603 
   00048    0.3825   -1364.1665  0.5601 
   00049    0.4050   -1359.4313  0.5594 
   00050    0.4300   -1349.1806  0.5637 
   00051    0.4725   -1349.5375  0.5601 
   00052    0.4575   -1333.7548  0.5692 
   00053    0.4375   -1343.9696  0.5828 
   00054    0.4550   -1332.1201  0.5753 
   00055    0.4300   -1339.4566  0.5852 
   00056    0.4375   -1352.3518  0.5989 
   00057    0.4100   -1360.6414  0.5975 
   00058    0.4250   -1367.4447  0.5999 
   00059    0.4825   -1362.2659  0.5921 
   00060    0.4600   -1356.5735  0.6094 
   00061    0.4600   -1362.4535  0.6098 
   00062    0.4600   -1368.8505  0.6070 
   00063    0.4450   -1372.1088  0.6114 
   00064    0.4825   -1391.2261  0.6295 
   00065    0.4650   -1385.3798  0.6282 
   00066    0.4200   -1382.6102  0.6294 
   00067    0.4150   -1388.0189  0.6207 
   00068    0.4300   -1393.8247  0.6109 
   00069    0.4400   -1370.0933  0.6222 
   00070    0.4725   -1366.2646  0.6216 
   00071    0.4775   -1347.1853  0.6167 
   00072    0.4525   -1356.9966  0.6072 
   00073    0.4425   -1349.1460  0.5864 
   00074    0.4225   -1369.9989  0.5954 
   00075    0.4625   -1367.3605  0.5998 
   00076    0.4925   -1378.8391  0.5923 
   00077    0.4400   -1377.8423  0.6044 
   00078    0.3775   -1370.8475  0.6003 
   00079    0.4225   -1375.6932  0.6110 
   00080    0.4450   -1384.6569  0.6099 
   00081    0.4850   -1377.0735  0.6011 
   00082    0.4625   -1373.1127  0.6020 
   00083    0.4650   -1360.8445  0.6082 
   00084    0.4650   -1355.5869  0.6209 
   00085    0.4750   -1354.3344  0.6314 
   00086    0.4475   -1368.0604  0.6237 
   00087    0.3950   -1381.9661  0.6392 
   00088    0.4150   -1379.8243  0.6448 
   00089    0.4200   -1377.1089  0.6462 
   00090    0.4325   -1368.1178  0.6483 
   00091    0.4675   -1364.9769  0.6400 
   00092    0.4350   -1374.7319  0.6331 
   00093    0.4300   -1378.8180  0.6396 
   00094    0.4850   -1380.6314  0.6542 
   00095    0.4250   -1380.1649  0.6609 
   00096    0.4725   -1378.1170  0.6591 
   00097    0.3900   -1368.7102  0.6610 
   00098    0.4775   -1376.1246  0.6688 
   00099    0.4125   -1373.9943  0.6759 
   00100    0.4325   -1383.5840  0.6731 
   00101    0.4875   -1400.7529  0.6794 
   00102    0.4525   -1391.1161  0.6830 
   00103    0.4375   -1384.7426  0.6781 
   00104    0.4225   -1379.4340  0.6613 
   00105    0.4275   -1375.0056  0.6724 
   00106    0.4050   -1374.1837  0.6705 
   00107    0.3950   -1386.8008  0.6758 
   00108    0.4800   -1388.1790  0.6818 
   00109    0.4375   -1390.1092  0.6842 
   00110    0.4250   -1378.3791  0.6766 
   00111    0.4400   -1372.0186  0.6876 
   00112    0.4275   -1372.3630  0.6974 
   00113    0.4475   -1374.7821  0.7056 
   00114    0.4250   -1375.0589  0.7076 
   00115    0.4525   -1387.7066  0.7150 
   00116    0.4200   -1389.5702  0.7074 
   00117    0.4650   -1383.1885  0.7067 
   00118    0.4075   -1394.5084  0.7101 
   00119    0.3975   -1400.5705  0.7042 
   00120    0.4200   -1391.9916  0.7058 
   00121    0.4225   -1396.3289  0.7192 
   00122    0.4100   -1390.4233  0.7223 
   00123    0.4350   -1394.9300  0.7196 
   00124    0.4350   -1387.6844  0.7109 
   00125    0.4475   -1364.4901  0.7193 
   00126    0.4275   -1378.8855  0.7131 
   00127    0.4175   -1379.0739  0.7192 
   00128    0.4500   -1389.5296  0.7087 
   00129    0.4450   -1371.9965  0.7100 
   00130    0.3925   -1390.7366  0.7083 
   00131    0.4550   -1401.6325  0.7082 
   00132    0.4500   -1405.3800  0.7191 
   00133    0.4350   -1395.5495  0.7087 
   00134    0.4325   -1385.7411  0.7026 
   00135    0.4450   -1379.7543  0.7046 
   00136    0.4475   -1378.0178  0.7012 
   00137    0.3700   -1381.2530  0.6993 
   00138    0.3950   -1397.3008  0.7109 
   00139    0.3975   -1389.4902  0.7223 
   00140    0.4250   -1381.1911  0.7169 
   00141    0.4300   -1365.8835  0.7238 
   00142    0.4275   -1373.3605  0.7222 
   00143    0.3975   -1366.7458  0.7336 
   00144    0.4150   -1366.5365  0.7471 
   00145    0.4375   -1375.5822  0.7491 
   00146    0.3975   -1378.0267  0.7533 
   00147    0.4275   -1372.6644  0.7588 
   00148    0.3875   -1380.0133  0.7558 
   00149    0.3475   -1378.6309  0.7499 
   00150    0.4475   -1382.5262  0.7474 
   00151    0.4225   -1390.4886  0.7472 
   00152    0.3950   -1406.2851  0.7590 
   00153    0.4200   -1394.9875  0.7618 
   00154    0.4375   -1388.0058  0.7704 
   00155    0.4050   -1383.5179  0.7693 
   00156    0.4600   -1385.4062  0.7679 
   00157    0.4025   -1401.6970  0.7847 
   00158    0.4175   -1399.4571  0.7865 
   00159    0.4700   -1399.7237  0.7897 
   00160    0.4450   -1399.4895  0.7908 
   00161    0.4575   -1409.3479  0.8002 
   00162    0.4425   -1406.0428  0.7972 
   00163    0.4150   -1410.5630  0.7923 
   00164    0.4400   -1409.7656  0.7859 
   00165    0.4450   -1388.1701  0.7763 
   00166    0.4450   -1382.9169  0.7724 
   00167    0.4475   -1389.4729  0.7743 
   00168    0.4550   -1393.4929  0.7794 
   00169    0.3850   -1393.5022  0.7840 
   00170    0.4325   -1394.5554  0.7809 
   00171    0.4375   -1393.6257  0.7860 
   00172    0.4650   -1399.6824  0.7993 
   00173    0.4150   -1414.7515  0.7944 
   00174    0.4025   -1398.8019  0.7863 
   00175    0.4425   -1396.6815  0.7855 
   00176    0.3925   -1406.0204  0.7965 
   00177    0.4075   -1417.3764  0.8009 
   00178    0.4050   -1395.1921  0.7989 
   00179    0.4200   -1408.1383  0.8112 
   00180    0.4175   -1398.9422  0.8118 
   00181    0.4075   -1411.9469  0.8152 
   00182    0.4275   -1409.6282  0.8173 
   00183    0.3900   -1415.7876  0.8295 
   00184    0.4650   -1413.3888  0.8229 
   00185    0.4450   -1420.9227  0.8367 
   00186    0.4225   -1415.4365  0.8340 
   00187    0.4025   -1414.1071  0.8427 
   00188    0.3825   -1425.4573  0.8455 
   00189    0.4450   -1416.3328  0.8545 
   00190    0.4425   -1419.7191  0.8565 
   00191    0.3925   -1416.4330  0.8484 
   00192    0.4475   -1426.0764  0.8519 
   00193    0.3975   -1415.0442  0.8515 
   00194    0.4450   -1425.5494  0.8573 
   00195    0.4125   -1433.9225  0.8578 
   00196    0.4175   -1432.0333  0.8529 
   00197    0.4550   -1434.5495  0.8467 
   00198    0.4200   -1436.4454  0.8415 
   00199    0.4025   -1432.6435  0.8439 
   00200    0.3925   -1426.0771  0.8317 
   00201    0.4325   -1415.3694  0.8210 
   00202    0.4725   -1409.0888  0.8128 
   00203    0.4050   -1415.2964  0.8122 
   00204    0.4450   -1416.2498  0.8129 
   00205    0.4300   -1417.3768  0.8104 
   00206    0.4450   -1401.5370  0.8114 
   00207    0.4350   -1407.1956  0.8152 
   00208    0.4050   -1420.4010  0.8105 
   00209    0.4075   -1430.2946  0.8112 
   00210    0.4300   -1421.5684  0.8171 
   00211    0.4550   -1414.2425  0.8257 
   00212    0.4475   -1420.6394  0.8310 
   00213    0.3975   -1433.4599  0.8341 
   00214    0.4450   -1426.3677  0.8303 
   00215    0.4275   -1434.5010  0.8398 
   00216    0.4275   -1437.6764  0.8449 
   00217    0.4325   -1440.0609  0.8489 
   00218    0.4275   -1444.1221  0.8510 
   00219    0.4025   -1448.6687  0.8522 
   00220    0.4275   -1443.4600  0.8534 
   00221    0.4325   -1442.0159  0.8471 
   00222    0.3875   -1439.9789  0.8502 
   00223    0.4100   -1435.2046  0.8490 
   00224    0.4425   -1429.2960  0.8536 
   00225    0.4475   -1421.7732  0.8572 
   00226    0.4625   -1422.4073  0.8597 
   00227    0.4575   -1431.0801  0.8689 
   00228    0.4075   -1436.0629  0.8748 
   00229    0.4050   -1448.4518  0.8800 
   00230    0.4125   -1431.9163  0.8746 
   00231    0.4625   -1441.1485  0.8828 
   00232    0.4650   -1414.5020  0.8724 
   00233    0.4300   -1406.8678  0.8720 
   00234    0.4625   -1423.6197  0.8752 
   00235    0.4525   -1427.3027  0.8834 
   00236    0.4025   -1419.2307  0.8824 
   00237    0.4500   -1406.0007  0.8759 
   00238    0.4750   -1410.2783  0.8748 
   00239    0.4225   -1415.9042  0.8766 
   00240    0.4125   -1407.5978  0.8704 
   00241    0.4575   -1417.2269  0.8773 
   00242    0.4225   -1416.8563  0.8739 
   00243    0.4375   -1422.1539  0.8723 
   00244    0.4300   -1422.6525  0.8732 
   00245    0.3925   -1409.4724  0.8668 
   00246    0.4575   -1402.9068  0.8605 
   00247    0.4450   -1413.1606  0.8737 
   00248    0.4125   -1408.2274  0.8654 
   00249    0.4700   -1405.7654  0.8648 
   00250    0.4350   -1425.7098  0.8762 
   00251    0.4475   -1424.5525  0.8801 
   00252    0.4525   -1418.0274  0.8781 
   00253    0.4125   -1413.5501  0.8863 
   00254    0.4100   -1407.2785  0.8918 
   00255    0.4525   -1407.7847  0.8917 
   00256    0.4000   -1416.2916  0.8860 
   00257    0.4225   -1422.0407  0.8855 
   00258    0.4050   -1420.8907  0.8865 
   00259    0.4650   -1418.6482  0.8871 
   00260    0.4275   -1425.4481  0.8883 
   00261    0.4100   -1441.7536  0.8903 
   00262    0.4750   -1433.0227  0.8800 
   00263    0.4150   -1434.4694  0.8864 
   00264    0.3925   -1433.6020  0.8833 
   00265    0.4025   -1435.0963  0.8881 
   00266    0.3750   -1429.0290  0.8868 
   00267    0.4175   -1435.7232  0.8891 
   00268    0.3900   -1444.1888  0.8918 
   00269    0.3700   -1444.2615  0.8920 
   00270    0.4325   -1446.5296  0.8941 
   00271    0.4250   -1444.9330  0.8947 
   00272    0.4125   -1446.8388  0.8972 
   00273    0.4425   -1433.3495  0.8987 
   00274    0.4575   -1431.8840  0.8952 
   00275    0.4575   -1430.2610  0.8774 
   00276    0.4325   -1436.4639  0.8798 
   00277    0.4000   -1435.2671  0.8816 
   00278    0.4100   -1433.3658  0.8845 
   00279    0.4150   -1426.9760  0.8916 
   00280    0.4225   -1419.4823  0.8889 
   00281    0.4175   -1409.8187  0.8752 
   00282    0.4300   -1423.3939  0.8830 
   00283    0.4175   -1431.1197  0.8827 
   00284    0.3925   -1431.4016  0.8873 
   00285    0.4400   -1420.2748  0.8916 
   00286    0.4450   -1425.1308  0.8827 
   00287    0.3650   -1425.9529  0.8849 
   00288    0.3650   -1413.5782  0.8860 
