#=====================================================
# File created:        Wed-05-Nov-2025-at-05-12-21AM
# Size of lattice:     120x120
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        5.596925
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -14454.0394  0.2524 
   00001    0.6756  -21459.1006  0.2518 
   00002    0.6230  -25979.7292  0.2527 
   00003    0.5892  -29346.8853  0.2534 
   00004    0.5591  -31816.2259  0.2584 
   00005    0.5387  -33806.9667  0.2638 
   00006    0.5160  -35431.8017  0.2652 
   00007    0.5083  -36725.3805  0.2628 
   00008    0.5016  -37748.1647  0.2622 
   00009    0.4884  -38643.0589  0.2648 
   00010    0.4847  -39461.5935  0.2676 
   00011    0.4747  -40176.3222  0.2690 
   00012    0.4772  -40675.5129  0.2677 
   00013    0.4681  -41221.0449  0.2681 
   00014    0.4692  -41716.0499  0.2713 
   00015    0.4669  -42105.3874  0.2704 
   00016    0.4518  -42426.3522  0.2686 
   00017    0.4545  -42840.2363  0.2683 
   00018    0.4510  -43048.8060  0.2664 
   00019    0.4485  -43354.1691  0.2696 
   00020    0.4526  -43661.6387  0.2676 
   00021    0.4494  -43832.5892  0.2695 
   00022    0.4372  -43985.9238  0.2741 
   00023    0.4429  -44162.2128  0.2740 
   00024    0.4394  -44342.6515  0.2736 
   00025    0.4443  -44550.2863  0.2733 
   00026    0.4390  -44679.0692  0.2748 
   00027    0.4401  -44877.1846  0.2799 
   00028    0.4415  -45174.7033  0.2788 
   00029    0.4345  -45174.3511  0.2806 
   00030    0.4399  -45255.6919  0.2825 
   00031    0.4385  -45290.3285  0.2817 
   00032    0.4308  -45375.1532  0.2788 
   00033    0.4326  -45417.8089  0.2788 
   00034    0.4325  -45652.8180  0.2802 
   00035    0.4295  -45718.8640  0.2789 
   00036    0.4333  -45808.1932  0.2801 
   00037    0.4274  -45886.2109  0.2775 
   00038    0.4339  -45940.3695  0.2779 
   00039    0.4391  -45943.4886  0.2804 
   00040    0.4258  -46142.2601  0.2786 
   00041    0.4277  -46286.6456  0.2795 
   00042    0.4324  -46375.5128  0.2816 
   00043    0.4255  -46480.7971  0.2828 
   00044    0.4245  -46446.9870  0.2832 
   00045    0.4258  -46438.1327  0.2826 
   00046    0.4324  -46462.4691  0.2829 
   00047    0.4307  -46587.6500  0.2826 
   00048    0.4288  -46616.7339  0.2858 
   00049    0.4273  -46715.2911  0.2858 
   00050    0.4308  -46760.3453  0.2874 
   00051    0.4243  -46689.8187  0.2897 
   00052    0.4251  -46691.1936  0.2929 
   00053    0.4274  -46793.2194  0.2923 
   00054    0.4279  -46998.2911  0.2898 
   00055    0.4208  -47032.5915  0.2909 
   00056    0.4194  -47046.1667  0.2856 
   00057    0.4236  -47018.8872  0.2855 
   00058    0.4268  -46885.2153  0.2804 
   00059    0.4238  -46917.5252  0.2813 
   00060    0.4153  -46986.7514  0.2818 
   00061    0.4278  -47051.4659  0.2820 
   00062    0.4239  -47149.3482  0.2852 
   00063    0.4214  -47136.5562  0.2846 
   00064    0.4302  -47151.0527  0.2866 
   00065    0.4172  -47266.1343  0.2842 
   00066    0.4211  -47247.8452  0.2813 
   00067    0.4286  -47296.3627  0.2811 
   00068    0.4233  -47263.1155  0.2779 
   00069    0.4221  -47278.1091  0.2781 
   00070    0.4227  -47340.6581  0.2785 
   00071    0.4243  -47412.7451  0.2817 
   00072    0.4208  -47475.2798  0.2825 
   00073    0.4228  -47526.7069  0.2821 
   00074    0.4203  -47531.0768  0.2808 
   00075    0.4244  -47652.0519  0.2796 
   00076    0.4177  -47557.9625  0.2810 
   00077    0.4140  -47570.8294  0.2794 
   00078    0.4206  -47513.1800  0.2803 
   00079    0.4217  -47516.3524  0.2815 
   00080    0.4196  -47436.7991  0.2829 
   00081    0.4169  -47481.3289  0.2870 
   00082    0.4181  -47606.2411  0.2880 
   00083    0.4134  -47639.9020  0.2889 
   00084    0.4249  -47559.2079  0.2899 
   00085    0.4211  -47645.4847  0.2886 
   00086    0.4222  -47689.6378  0.2901 
   00087    0.4246  -47759.7104  0.2917 
   00088    0.4121  -47842.9876  0.2920 
   00089    0.4210  -47815.6175  0.2899 
   00090    0.4147  -47755.6043  0.2898 
   00091    0.4183  -47782.9752  0.2895 
   00092    0.4203  -47810.9825  0.2900 
   00093    0.4211  -47746.4090  0.2906 
   00094    0.4216  -47675.1251  0.2892 
   00095    0.4211  -47690.7606  0.2903 
   00096    0.4190  -47681.3707  0.2901 
   00097    0.4226  -47714.4085  0.2927 
   00098    0.4252  -47759.6162  0.2905 
   00099    0.4167  -47746.5712  0.2898 
