#=====================================================
# File created:        Wed-05-Nov-2025-at-05-07-35AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.850
# Run time (s):        0.158820
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -411.5485  0.2568 
   00001    0.6575    -594.9439  0.3220 
   00002    0.6450    -708.6879  0.3460 
   00003    0.6100    -752.2315  0.3107 
   00004    0.5525    -804.2316  0.3282 
   00005    0.5450    -866.1770  0.3635 
   00006    0.5275    -885.1542  0.3464 
   00007    0.5000    -900.2046  0.3423 
   00008    0.4675    -959.0814  0.3045 
   00009    0.4775    -984.5954  0.2841 
   00010    0.4225    -997.8392  0.2829 
   00011    0.4950   -1023.0067  0.2891 
   00012    0.4600   -1020.9695  0.2934 
   00013    0.4650   -1046.9000  0.3011 
   00014    0.5050   -1043.6239  0.3122 
   00015    0.4050   -1052.9832  0.2994 
   00016    0.4575   -1031.2923  0.2875 
   00017    0.4525   -1022.9125  0.2928 
   00018    0.4650   -1031.7858  0.2922 
   00019    0.4425   -1057.0785  0.3154 
   00020    0.4325   -1022.0755  0.3188 
   00021    0.4575   -1010.8961  0.3335 
   00022    0.4725    -996.7353  0.3192 
   00023    0.4700   -1031.2033  0.3107 
   00024    0.4375   -1008.4693  0.3346 
   00025    0.5225   -1033.6548  0.3669 
   00026    0.4925    -975.8610  0.3699 
   00027    0.4900    -953.9134  0.3573 
   00028    0.5225    -981.8114  0.3572 
   00029    0.4825   -1006.1860  0.3535 
   00030    0.4775   -1012.1053  0.3530 
   00031    0.4550   -1055.5306  0.3676 
   00032    0.4325   -1041.7632  0.3534 
   00033    0.4325   -1059.5956  0.3548 
   00034    0.4175   -1054.5046  0.3381 
   00035    0.4425   -1078.8629  0.3339 
   00036    0.4375   -1092.3028  0.3047 
   00037    0.4275   -1097.5830  0.3118 
   00038    0.4425   -1088.2528  0.3354 
   00039    0.4575   -1069.9707  0.3532 
   00040    0.4625   -1062.8823  0.3593 
   00041    0.4825   -1045.1512  0.3504 
   00042    0.4425   -1075.3789  0.3573 
   00043    0.4325   -1073.6773  0.3803 
   00044    0.4200   -1068.9072  0.3774 
   00045    0.4400   -1081.4914  0.3978 
   00046    0.4600   -1079.9763  0.4049 
   00047    0.4600   -1045.0507  0.3696 
   00048    0.4225   -1036.8220  0.3538 
   00049    0.4950   -1023.7841  0.3572 
   00050    0.4775   -1047.7333  0.3574 
   00051    0.4550   -1052.0557  0.3399 
   00052    0.4175   -1052.5785  0.3454 
   00053    0.4475   -1013.8870  0.3242 
   00054    0.4450   -1035.4922  0.3120 
   00055    0.4900   -1026.6406  0.3009 
   00056    0.4450   -1027.3718  0.3106 
   00057    0.4475   -1022.4929  0.3317 
   00058    0.4875   -1039.4400  0.3206 
   00059    0.4675   -1040.1555  0.2977 
   00060    0.4375   -1052.1746  0.3102 
   00061    0.4600   -1069.2876  0.3344 
   00062    0.4825   -1070.8752  0.3389 
   00063    0.4675   -1096.5292  0.3190 
   00064    0.4000   -1110.5417  0.3295 
   00065    0.4625   -1110.3517  0.3485 
   00066    0.3875   -1127.7709  0.3658 
   00067    0.4600   -1076.1937  0.3688 
   00068    0.4100   -1059.1231  0.3681 
   00069    0.4525   -1051.9284  0.3772 
   00070    0.4550   -1029.0484  0.4037 
   00071    0.4375   -1019.1350  0.3951 
   00072    0.4500   -1037.7688  0.3897 
   00073    0.4425   -1051.8161  0.4032 
   00074    0.4475   -1056.3025  0.3743 
   00075    0.4650   -1043.4233  0.3644 
   00076    0.4400   -1037.2147  0.3698 
   00077    0.4100   -1046.8146  0.3484 
   00078    0.4450   -1016.1571  0.3326 
   00079    0.4800   -1024.8871  0.3302 
   00080    0.4400   -1034.9224  0.3162 
   00081    0.4525   -1046.5916  0.3178 
   00082    0.4525   -1036.9226  0.3218 
   00083    0.4350   -1023.9269  0.3114 
   00084    0.4475   -1036.9029  0.3357 
   00085    0.4325   -1044.2179  0.3431 
   00086    0.4875   -1078.2835  0.3479 
   00087    0.4800   -1083.7000  0.3802 
   00088    0.4225   -1058.9255  0.3965 
   00089    0.4300   -1080.7607  0.3750 
   00090    0.4275   -1080.1259  0.3627 
   00091    0.4775   -1036.6541  0.3726 
   00092    0.4700   -1043.9802  0.3530 
   00093    0.4625   -1043.1126  0.3326 
   00094    0.4575   -1028.2192  0.3481 
   00095    0.4500   -1021.4816  0.3488 
   00096    0.5025    -994.9843  0.3550 
   00097    0.4675    -966.9979  0.3562 
   00098    0.4825    -983.8808  0.3772 
   00099    0.4450    -994.4752  0.3742 
   00100    0.4800   -1006.5720  0.3471 
   00101    0.4900   -1002.8480  0.3367 
   00102    0.4550   -1002.9532  0.3237 
   00103    0.5025   -1003.7546  0.3281 
   00104    0.4600    -997.1036  0.2928 
   00105    0.4500   -1044.3212  0.3020 
   00106    0.4950   -1056.5062  0.2676 
   00107    0.4775   -1035.4559  0.2908 
   00108    0.4525   -1016.5685  0.3095 
   00109    0.4675   -1020.9838  0.3106 
   00110    0.4975    -981.2334  0.2846 
   00111    0.4925    -965.0906  0.3089 
   00112    0.4550    -991.3682  0.2986 
   00113    0.5100   -1021.3690  0.3104 
   00114    0.4925   -1021.3373  0.3057 
   00115    0.4800   -1008.7932  0.3109 
   00116    0.4850    -980.7733  0.2934 
   00117    0.4775   -1010.8665  0.3140 
   00118    0.4800   -1002.9201  0.2866 
   00119    0.4500    -971.0628  0.3000 
   00120    0.4925    -981.2337  0.2664 
   00121    0.4800   -1003.2110  0.2632 
   00122    0.4450   -1017.8508  0.2705 
   00123    0.4575   -1002.8969  0.2843 
   00124    0.4800    -981.3777  0.2749 
   00125    0.4950    -982.6088  0.2712 
   00126    0.4550    -956.1920  0.2760 
   00127    0.5175    -954.7892  0.2654 
   00128    0.4700    -951.8240  0.2827 
   00129    0.4650    -946.6620  0.2866 
   00130    0.4600    -960.4454  0.2950 
   00131    0.4950    -955.8569  0.2813 
   00132    0.5075    -978.8471  0.2825 
   00133    0.4750    -948.8493  0.3303 
   00134    0.4950    -937.4703  0.3237 
   00135    0.4675    -954.0886  0.3506 
   00136    0.5100    -977.6879  0.3460 
   00137    0.4825    -989.1117  0.3913 
   00138    0.4650    -999.2729  0.3934 
   00139    0.5050    -993.5221  0.3718 
   00140    0.4850   -1014.4970  0.3837 
   00141    0.4450   -1021.9418  0.3828 
   00142    0.4500   -1018.6809  0.3536 
   00143    0.5075   -1021.4828  0.3546 
   00144    0.4750   -1003.9887  0.3552 
   00145    0.4425   -1032.8194  0.3488 
   00146    0.4775   -1043.0840  0.3525 
   00147    0.4375   -1034.1624  0.3771 
   00148    0.4600   -1017.6922  0.3994 
   00149    0.4250   -1006.9223  0.4164 
   00150    0.4225   -1030.7170  0.3892 
   00151    0.4550   -1019.6981  0.3876 
   00152    0.4700   -1031.2393  0.3835 
   00153    0.5125   -1022.2922  0.4001 
   00154    0.4525   -1072.1312  0.4132 
   00155    0.4475   -1058.9517  0.4138 
   00156    0.3925   -1060.5077  0.4402 
   00157    0.4400   -1046.3270  0.4219 
   00158    0.4425   -1058.7795  0.4088 
   00159    0.4600   -1049.7031  0.4261 
   00160    0.5175   -1041.6215  0.3987 
   00161    0.4450   -1039.2398  0.4220 
   00162    0.4550   -1037.2875  0.3715 
   00163    0.4900   -1038.7651  0.3449 
   00164    0.4450   -1035.0669  0.3637 
   00165    0.4500   -1071.3892  0.3813 
   00166    0.4500   -1053.6150  0.3815 
   00167    0.4175   -1063.1170  0.3629 
   00168    0.4400   -1056.5744  0.3586 
   00169    0.4375   -1069.0408  0.3456 
   00170    0.4300   -1049.8825  0.3528 
   00171    0.4725   -1040.9104  0.3735 
   00172    0.4325   -1032.2440  0.3941 
   00173    0.4925   -1037.2118  0.4298 
   00174    0.4300   -1040.1267  0.4285 
   00175    0.4700   -1044.1309  0.4273 
   00176    0.4450   -1055.3554  0.4339 
   00177    0.4600   -1039.5309  0.4209 
   00178    0.4775   -1036.7871  0.4367 
   00179    0.4475   -1017.5999  0.4217 
   00180    0.4600   -1018.5220  0.4294 
   00181    0.4625   -1003.6559  0.4098 
   00182    0.4800   -1000.3384  0.4353 
   00183    0.4525   -1016.1864  0.4242 
   00184    0.5175   -1010.3884  0.4009 
   00185    0.4600   -1017.9149  0.4245 
   00186    0.4850    -983.9253  0.4261 
   00187    0.4450    -995.7563  0.4526 
   00188    0.4775   -1018.0827  0.4828 
   00189    0.4500   -1017.4809  0.4783 
   00190    0.4775    -991.9231  0.4863 
   00191    0.4850    -970.2177  0.4855 
   00192    0.4400    -964.3871  0.5167 
   00193    0.4850    -969.7019  0.5133 
   00194    0.4950    -992.5475  0.5043 
   00195    0.4900    -992.7053  0.5085 
   00196    0.4475    -994.6304  0.4963 
   00197    0.4900    -996.0551  0.4598 
   00198    0.4350   -1058.5744  0.4719 
   00199    0.4650   -1034.1775  0.4621 
   00200    0.4475   -1035.1530  0.4747 
   00201    0.4600   -1025.0587  0.4837 
   00202    0.4125   -1010.8974  0.4721 
   00203    0.4850   -1009.0129  0.4676 
   00204    0.4675    -988.6211  0.4381 
   00205    0.4325    -979.6163  0.4527 
   00206    0.4450   -1003.1414  0.4480 
   00207    0.4275   -1017.4530  0.4814 
   00208    0.4775   -1073.2491  0.4801 
   00209    0.4250   -1085.8523  0.5028 
   00210    0.4125   -1075.7694  0.5120 
   00211    0.4500   -1108.6620  0.5163 
   00212    0.4325   -1108.5774  0.5091 
   00213    0.4450   -1117.5156  0.5319 
   00214    0.4300   -1114.1407  0.5374 
   00215    0.4400   -1113.0571  0.5462 
   00216    0.4625   -1132.3551  0.5319 
   00217    0.4500   -1102.6952  0.5180 
   00218    0.4425   -1091.2087  0.5258 
   00219    0.4375   -1074.5252  0.5202 
   00220    0.4400   -1095.4590  0.5352 
   00221    0.4550   -1088.7566  0.5362 
   00222    0.4375   -1105.1522  0.5629 
   00223    0.4400   -1120.2193  0.5700 
   00224    0.4425   -1094.9043  0.5609 
   00225    0.3875   -1063.5265  0.5367 
   00226    0.4400   -1097.3156  0.5386 
   00227    0.4725   -1084.3014  0.5500 
   00228    0.4150   -1092.0238  0.5609 
   00229    0.4275   -1105.5476  0.5813 
   00230    0.4250   -1088.2763  0.5588 
   00231    0.4750   -1076.5776  0.5294 
