#=====================================================
# File created:        Wed-05-Nov-2025-at-05-07-35AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.800
# Run time (s):        0.151290
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -404.3346  0.3317 
   00001    0.7250    -612.4333  0.3361 
   00002    0.5825    -713.2906  0.3498 
   00003    0.5925    -774.8132  0.3707 
   00004    0.5225    -829.7969  0.3897 
   00005    0.5875    -844.0303  0.3464 
   00006    0.5675    -848.4120  0.3241 
   00007    0.5900    -847.2496  0.3377 
   00008    0.5175    -878.7605  0.3426 
   00009    0.4575    -909.7143  0.3811 
   00010    0.5350    -929.0388  0.4054 
   00011    0.4625    -958.8754  0.4275 
   00012    0.4650    -959.4620  0.4551 
   00013    0.4875    -974.1441  0.4678 
   00014    0.4475    -971.1854  0.4755 
   00015    0.4625    -998.2020  0.4946 
   00016    0.5050   -1014.3753  0.4844 
   00017    0.5075   -1009.6216  0.4648 
   00018    0.4825    -987.4846  0.4719 
   00019    0.4500    -983.1421  0.4772 
   00020    0.4750   -1021.7026  0.4954 
   00021    0.4475   -1049.8036  0.4946 
   00022    0.4600   -1043.6271  0.5018 
   00023    0.4575   -1046.2244  0.4883 
   00024    0.4725   -1043.3603  0.4941 
   00025    0.4575   -1072.1770  0.4865 
   00026    0.4350   -1075.1952  0.4854 
   00027    0.4750   -1060.8690  0.4892 
   00028    0.4675   -1086.8192  0.4960 
   00029    0.4425   -1066.2050  0.4971 
   00030    0.4425   -1072.1534  0.5374 
   00031    0.4525   -1091.5330  0.5512 
   00032    0.4075   -1099.9090  0.5745 
   00033    0.4175   -1115.5337  0.5881 
   00034    0.4025   -1126.5955  0.6015 
   00035    0.4475   -1089.8748  0.5943 
   00036    0.4800   -1058.4516  0.5686 
   00037    0.4600   -1049.6839  0.5633 
   00038    0.4950   -1099.0518  0.5986 
   00039    0.4525   -1134.6404  0.5820 
   00040    0.4125   -1114.9874  0.5935 
   00041    0.3825   -1104.5979  0.5670 
   00042    0.4425   -1107.3955  0.5920 
   00043    0.4325   -1105.4507  0.6016 
   00044    0.4275   -1103.9031  0.5910 
   00045    0.4250   -1095.3036  0.5924 
   00046    0.4650   -1082.2513  0.5767 
   00047    0.4625   -1100.0040  0.5852 
   00048    0.4075   -1114.4804  0.5853 
   00049    0.4550   -1091.4607  0.5715 
   00050    0.4275   -1113.2584  0.5515 
   00051    0.4675   -1093.5205  0.5301 
   00052    0.4475   -1087.7274  0.5299 
   00053    0.4475   -1139.4260  0.5439 
   00054    0.4525   -1144.8306  0.5226 
   00055    0.4600   -1171.3218  0.5481 
   00056    0.4150   -1127.1853  0.5357 
   00057    0.4525   -1138.0164  0.5672 
   00058    0.4550   -1130.8293  0.5743 
   00059    0.4125   -1139.6152  0.5808 
   00060    0.4175   -1136.4128  0.5687 
   00061    0.4175   -1116.1575  0.5451 
   00062    0.4425   -1129.5057  0.5485 
   00063    0.4075   -1094.0151  0.5398 
   00064    0.4700   -1093.7714  0.5601 
   00065    0.4175   -1111.1635  0.5469 
   00066    0.4550   -1105.5884  0.5543 
   00067    0.4325   -1056.6065  0.5352 
   00068    0.4475   -1052.0704  0.5224 
   00069    0.3925   -1087.7393  0.5303 
   00070    0.4500   -1106.3808  0.5341 
   00071    0.4450   -1110.5095  0.5077 
   00072    0.4300   -1140.7815  0.5048 
   00073    0.4150   -1146.0871  0.5010 
   00074    0.4225   -1182.8527  0.5233 
   00075    0.4325   -1149.7525  0.5228 
   00076    0.4175   -1147.6645  0.5556 
   00077    0.4275   -1155.4452  0.5511 
   00078    0.4250   -1147.1215  0.5155 
   00079    0.4100   -1160.3828  0.5128 
   00080    0.3950   -1165.6657  0.5314 
   00081    0.3600   -1127.2487  0.5515 
   00082    0.4575   -1120.9231  0.5384 
   00083    0.4125   -1125.3209  0.5468 
   00084    0.4275   -1102.1706  0.5479 
   00085    0.4650   -1097.9845  0.5167 
   00086    0.4400   -1086.7849  0.4990 
   00087    0.4250   -1067.7249  0.4846 
   00088    0.4500   -1085.8699  0.4687 
   00089    0.4450   -1086.8132  0.4753 
   00090    0.4525   -1104.1921  0.4823 
   00091    0.4425   -1084.1411  0.4604 
   00092    0.3900   -1093.9010  0.4547 
   00093    0.3875   -1084.1750  0.4526 
   00094    0.3825   -1069.8212  0.4669 
   00095    0.4425   -1096.2716  0.4792 
   00096    0.4200   -1055.4499  0.4632 
   00097    0.4175   -1078.9053  0.4762 
   00098    0.4400   -1111.3870  0.4917 
   00099    0.4075   -1118.7307  0.4856 
   00100    0.4525   -1109.3861  0.4896 
   00101    0.4125   -1086.6179  0.4741 
   00102    0.4275   -1092.3250  0.4946 
   00103    0.4775   -1094.3748  0.4938 
   00104    0.4250   -1082.7689  0.4964 
   00105    0.4175   -1076.2043  0.4810 
   00106    0.4350   -1067.4547  0.4735 
   00107    0.4625   -1060.8640  0.4716 
   00108    0.4875   -1053.5558  0.4618 
   00109    0.4525   -1068.1027  0.4775 
   00110    0.4675   -1068.6143  0.4718 
   00111    0.4300   -1057.5121  0.4490 
   00112    0.4925   -1035.9048  0.4710 
   00113    0.4800   -1037.4858  0.4879 
   00114    0.4600   -1039.5795  0.5013 
   00115    0.4650   -1050.0041  0.4908 
   00116    0.4375   -1058.1076  0.4935 
   00117    0.4675   -1066.6284  0.5142 
   00118    0.4525   -1088.7961  0.5197 
   00119    0.4100   -1131.6513  0.5300 
   00120    0.4000   -1144.8446  0.5641 
   00121    0.4175   -1123.1628  0.5621 
   00122    0.4025   -1132.9728  0.5768 
   00123    0.4425   -1116.3489  0.5795 
   00124    0.4000   -1108.5205  0.5817 
   00125    0.4350   -1106.5492  0.5861 
   00126    0.4150   -1116.3465  0.5983 
   00127    0.4400   -1115.1429  0.6050 
   00128    0.4600   -1072.5589  0.6088 
   00129    0.4025   -1124.3053  0.6401 
   00130    0.3875   -1121.7120  0.6176 
   00131    0.4125   -1103.7855  0.6141 
   00132    0.4775   -1089.8436  0.6129 
   00133    0.4225   -1106.4420  0.6229 
   00134    0.4450   -1108.6155  0.6373 
   00135    0.4725   -1117.1724  0.6612 
   00136    0.3950   -1135.2888  0.6590 
   00137    0.4225   -1123.1405  0.6601 
   00138    0.3825   -1141.6488  0.6710 
   00139    0.4525   -1138.6296  0.6833 
   00140    0.4400   -1139.5974  0.6885 
   00141    0.4500   -1131.5928  0.6863 
   00142    0.3850   -1142.5633  0.6557 
   00143    0.4700   -1136.2470  0.6337 
   00144    0.4425   -1103.1816  0.6405 
   00145    0.4275   -1085.5864  0.6095 
   00146    0.4625   -1088.8806  0.6156 
   00147    0.4500   -1078.6395  0.6207 
   00148    0.4475   -1079.9991  0.6041 
   00149    0.4400   -1065.9527  0.6050 
   00150    0.4300   -1092.5443  0.6192 
   00151    0.4350   -1089.7890  0.6261 
   00152    0.4750   -1053.0893  0.6002 
   00153    0.4675   -1058.0513  0.6028 
   00154    0.4475   -1115.4854  0.6294 
   00155    0.4175   -1123.0548  0.6451 
   00156    0.4025   -1151.4867  0.6511 
   00157    0.4075   -1122.1780  0.6550 
   00158    0.4375   -1126.0727  0.6739 
   00159    0.4325   -1146.6590  0.6761 
   00160    0.4475   -1110.8760  0.6399 
   00161    0.4100   -1122.7633  0.6557 
   00162    0.4300   -1132.0177  0.6563 
   00163    0.4300   -1121.2634  0.6633 
   00164    0.4600   -1141.8195  0.6818 
   00165    0.4225   -1163.8379  0.6880 
   00166    0.3975   -1164.3445  0.6768 
   00167    0.4250   -1154.7315  0.6825 
   00168    0.4225   -1138.1501  0.6884 
   00169    0.4075   -1110.5048  0.6783 
   00170    0.4325   -1142.4824  0.7002 
   00171    0.4325   -1135.7289  0.7173 
   00172    0.4075   -1184.7441  0.7519 
   00173    0.4425   -1204.5820  0.7554 
   00174    0.4450   -1210.0985  0.7460 
   00175    0.3900   -1197.6999  0.7492 
   00176    0.4150   -1182.8129  0.7299 
   00177    0.3800   -1192.1539  0.7403 
   00178    0.4125   -1174.1723  0.7340 
   00179    0.3650   -1166.0839  0.7255 
   00180    0.4150   -1167.4175  0.7282 
   00181    0.4575   -1153.9805  0.7380 
   00182    0.4175   -1159.6822  0.7206 
   00183    0.4100   -1186.4278  0.7495 
   00184    0.3975   -1175.7001  0.7451 
   00185    0.3825   -1167.7197  0.7375 
   00186    0.3900   -1203.3997  0.7733 
   00187    0.4200   -1225.3290  0.7753 
   00188    0.4025   -1211.9618  0.7763 
   00189    0.3650   -1195.2896  0.7845 
   00190    0.3750   -1183.7012  0.7703 
   00191    0.3975   -1159.2959  0.7376 
   00192    0.4075   -1175.9703  0.7316 
   00193    0.4050   -1153.3251  0.7270 
   00194    0.3925   -1164.4722  0.7264 
   00195    0.4175   -1198.7310  0.7313 
   00196    0.3875   -1161.2801  0.7222 
   00197    0.4275   -1167.4809  0.7350 
   00198    0.3675   -1166.9801  0.7367 
   00199    0.4075   -1137.1560  0.7297 
   00200    0.4225   -1143.2296  0.7354 
   00201    0.4300   -1145.3749  0.7418 
   00202    0.4500   -1150.7617  0.7416 
   00203    0.4100   -1186.9172  0.7448 
   00204    0.3400   -1180.0611  0.7406 
   00205    0.3825   -1165.8721  0.7472 
   00206    0.3750   -1210.9578  0.7675 
   00207    0.3925   -1220.8582  0.7662 
   00208    0.3550   -1187.0648  0.7461 
   00209    0.4125   -1180.8632  0.7431 
   00210    0.4275   -1177.5006  0.7389 
   00211    0.4150   -1177.4434  0.7299 
   00212    0.4225   -1190.2605  0.7355 
   00213    0.3925   -1222.1243  0.7613 
   00214    0.3850   -1208.7367  0.7566 
   00215    0.4175   -1206.9575  0.7473 
   00216    0.4125   -1223.9842  0.7497 
   00217    0.3900   -1212.2145  0.7492 
   00218    0.3850   -1186.7173  0.7523 
   00219    0.4075   -1203.3049  0.7395 
   00220    0.3750   -1196.5244  0.7247 
   00221    0.3975   -1162.0135  0.7147 
   00222    0.3925   -1143.5260  0.6801 
   00223    0.3875   -1171.2107  0.6963 
   00224    0.4000   -1191.5552  0.6915 
   00225    0.4075   -1151.6101  0.6871 
   00226    0.3950   -1130.4406  0.6748 
   00227    0.4400   -1128.6540  0.6739 
   00228    0.4450   -1135.6918  0.6735 
   00229    0.4325   -1128.7732  0.6626 
   00230    0.4250   -1140.2888  0.6561 
   00231    0.3725   -1132.0823  0.6672 
   00232    0.4250   -1143.5706  0.6784 
   00233    0.3700   -1139.1905  0.6807 
   00234    0.3950   -1151.6749  0.6840 
   00235    0.4175   -1119.6523  0.6640 
   00236    0.4325   -1113.0310  0.6449 
   00237    0.4625   -1124.1339  0.6416 
   00238    0.4150   -1127.6053  0.6522 
   00239    0.3950   -1133.4842  0.6718 
   00240    0.4200   -1106.1754  0.6587 
   00241    0.3900   -1112.4627  0.6598 
   00242    0.4025   -1125.6978  0.6584 
   00243    0.4275   -1148.2080  0.6755 
   00244    0.4325   -1162.3765  0.6830 
   00245    0.4250   -1165.8381  0.6968 
   00246    0.4050   -1178.7380  0.7083 
   00247    0.3800   -1188.1845  0.7096 
   00248    0.4700   -1184.2726  0.7080 
   00249    0.3850   -1174.9160  0.7079 
   00250    0.4300   -1122.1505  0.6919 
   00251    0.3950   -1133.2818  0.6856 
   00252    0.4575   -1093.3674  0.6690 
   00253    0.4350   -1133.0376  0.6926 
   00254    0.4100   -1167.6994  0.7032 
   00255    0.3900   -1154.3353  0.7077 
   00256    0.4200   -1171.5459  0.7190 
   00257    0.4325   -1146.8225  0.7025 
   00258    0.3875   -1164.7979  0.7112 
   00259    0.4375   -1163.1951  0.7120 
   00260    0.4125   -1168.6571  0.7375 
   00261    0.3750   -1179.4819  0.7463 
   00262    0.3950   -1201.1882  0.7765 
   00263    0.4000   -1195.5912  0.7712 
   00264    0.3475   -1192.9548  0.7649 
   00265    0.4275   -1199.7576  0.7652 
   00266    0.4325   -1187.3051  0.7601 
   00267    0.4025   -1221.8990  0.7943 
   00268    0.3925   -1199.2269  0.7859 
   00269    0.3725   -1216.7436  0.7880 
   00270    0.4325   -1204.5969  0.7910 
   00271    0.4000   -1211.7391  0.7839 
   00272    0.4475   -1180.3545  0.7749 
   00273    0.3800   -1209.2285  0.7763 
   00274    0.4375   -1184.2284  0.7542 
   00275    0.4050   -1168.0109  0.7452 
   00276    0.4575   -1165.6047  0.7418 
   00277    0.4550   -1196.2628  0.7490 
   00278    0.4100   -1183.2670  0.7374 
   00279    0.4100   -1142.5378  0.7059 
   00280    0.4050   -1137.3949  0.7127 
   00281    0.4350   -1149.9966  0.7239 
   00282    0.4100   -1187.5699  0.7182 
   00283    0.3925   -1144.0131  0.7222 
   00284    0.4250   -1114.8830  0.7091 
   00285    0.4125   -1125.0997  0.7207 
   00286    0.4000   -1133.8400  0.7274 
   00287    0.4425   -1146.6352  0.7379 
   00288    0.4275   -1176.2897  0.7512 
   00289    0.4000   -1199.6386  0.7488 
   00290    0.4200   -1189.0650  0.7540 
   00291    0.4000   -1178.0681  0.7611 
   00292    0.4050   -1205.0816  0.7686 
   00293    0.3725   -1178.2197  0.7544 
   00294    0.3900   -1180.9431  0.7453 
   00295    0.4050   -1170.6881  0.7401 
