#=====================================================
# File created:        Wed-05-Nov-2025-at-05-07-33AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.200
# Run time (s):        0.144941
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -383.0432  0.2920 
   00001    0.6950    -516.0496  0.3328 
   00002    0.6175    -629.6849  0.3419 
   00003    0.6325    -712.9949  0.3601 
   00004    0.6050    -797.5466  0.3673 
   00005    0.5950    -855.5868  0.3631 
   00006    0.5975    -922.4947  0.3730 
   00007    0.5975    -956.7217  0.3795 
   00008    0.5550    -994.3803  0.3834 
   00009    0.5850   -1055.4701  0.4216 
   00010    0.5975   -1087.1262  0.4273 
   00011    0.5300   -1121.4146  0.4293 
   00012    0.5350   -1147.0945  0.4474 
   00013    0.5300   -1171.3350  0.4536 
   00014    0.5600   -1191.5313  0.4463 
   00015    0.5050   -1205.2182  0.4543 
   00016    0.5125   -1235.9421  0.4575 
   00017    0.5425   -1249.3932  0.4655 
   00018    0.4900   -1261.2279  0.4560 
   00019    0.5325   -1271.9506  0.4622 
   00020    0.4975   -1272.1263  0.4720 
   00021    0.5175   -1286.4145  0.4916 
   00022    0.4950   -1288.3324  0.4955 
   00023    0.5525   -1298.4335  0.5082 
   00024    0.4575   -1304.2336  0.5076 
   00025    0.5025   -1323.3803  0.5219 
   00026    0.5125   -1332.2650  0.5445 
   00027    0.4875   -1339.2108  0.5409 
   00028    0.5150   -1341.1188  0.5345 
   00029    0.5025   -1343.2513  0.5338 
   00030    0.5175   -1355.5606  0.5416 
   00031    0.4925   -1350.1319  0.5368 
   00032    0.5050   -1349.6519  0.5531 
   00033    0.5150   -1355.1398  0.5607 
   00034    0.5025   -1364.1806  0.5673 
   00035    0.4875   -1364.3515  0.5678 
   00036    0.4900   -1375.1637  0.5701 
   00037    0.4675   -1370.9453  0.5757 
   00038    0.5200   -1379.8837  0.5834 
   00039    0.4775   -1387.1133  0.5937 
   00040    0.5075   -1387.6187  0.6025 
   00041    0.5350   -1389.3002  0.5981 
   00042    0.4850   -1390.5017  0.5990 
   00043    0.4900   -1395.4768  0.5981 
   00044    0.5050   -1401.0720  0.6106 
   00045    0.5175   -1406.7487  0.6080 
   00046    0.4875   -1403.7475  0.6165 
   00047    0.5050   -1408.5664  0.6248 
   00048    0.4625   -1418.2938  0.6302 
   00049    0.4700   -1424.2216  0.6386 
   00050    0.5050   -1432.5873  0.6471 
   00051    0.4575   -1433.1789  0.6572 
   00052    0.5050   -1433.3481  0.6618 
   00053    0.4575   -1432.6765  0.6660 
   00054    0.4450   -1442.4521  0.6671 
   00055    0.5125   -1439.0624  0.6765 
   00056    0.4550   -1444.5173  0.7019 
   00057    0.4500   -1441.4639  0.7047 
   00058    0.4900   -1448.5313  0.7080 
   00059    0.4775   -1447.5130  0.7182 
   00060    0.4575   -1449.5284  0.7201 
   00061    0.4700   -1450.0114  0.7135 
   00062    0.4925   -1453.7789  0.7254 
   00063    0.4350   -1446.1731  0.7292 
   00064    0.4450   -1446.7971  0.7224 
   00065    0.4725   -1445.1672  0.7266 
   00066    0.4625   -1443.7527  0.7283 
   00067    0.5100   -1447.0787  0.7316 
   00068    0.4900   -1445.6809  0.7355 
   00069    0.4750   -1449.6784  0.7468 
   00070    0.4550   -1458.5054  0.7497 
   00071    0.4900   -1447.3304  0.7555 
   00072    0.4800   -1448.4338  0.7590 
   00073    0.4350   -1461.5542  0.7635 
   00074    0.4525   -1465.9953  0.7683 
   00075    0.4425   -1461.3674  0.7661 
   00076    0.5125   -1468.8526  0.7732 
   00077    0.4925   -1471.0994  0.7777 
   00078    0.4550   -1471.7426  0.7739 
   00079    0.4625   -1474.3657  0.7718 
   00080    0.4425   -1478.2689  0.7835 
   00081    0.4800   -1469.9441  0.7849 
   00082    0.5150   -1476.2140  0.7837 
   00083    0.5150   -1475.2378  0.7828 
   00084    0.4725   -1475.2623  0.7847 
   00085    0.4575   -1474.9650  0.7909 
   00086    0.4950   -1468.9287  0.7946 
   00087    0.4650   -1468.1851  0.7953 
   00088    0.4725   -1476.1153  0.8000 
   00089    0.4500   -1476.3511  0.8038 
   00090    0.4700   -1474.5496  0.8068 
   00091    0.4825   -1470.7740  0.8105 
   00092    0.5225   -1480.6353  0.8200 
   00093    0.4300   -1482.5799  0.8193 
   00094    0.4700   -1479.4438  0.8158 
   00095    0.4950   -1476.7852  0.8196 
   00096    0.4375   -1482.8138  0.8296 
   00097    0.4500   -1488.7321  0.8337 
   00098    0.4975   -1481.5295  0.8332 
   00099    0.4600   -1478.0781  0.8371 
   00100    0.4625   -1482.1387  0.8383 
   00101    0.4875   -1485.9089  0.8410 
   00102    0.4925   -1494.6726  0.8400 
