#=====================================================
# File created:        Wed-05-Nov-2025-at-05-10-45AM
# Size of lattice:     20x20
# Number of MC steps:  10000
# Reduced temperature: 0.500
# Run time (s):        2.064259
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -377.9738  0.2774 
   00001    0.6300    -563.4587  0.2539 
   00002    0.6300    -688.8749  0.2710 
   00003    0.5850    -790.6155  0.2858 
   00004    0.5600    -882.2948  0.2997 
   00005    0.4875    -940.8490  0.3046 
   00006    0.4875    -979.6890  0.3059 
   00007    0.5025   -1002.6964  0.2950 
   00008    0.5100   -1028.1018  0.2943 
   00009    0.5050   -1058.8219  0.2932 
   00010    0.4800   -1072.7286  0.3162 
   00011    0.5050   -1079.1460  0.3178 
   00012    0.4875   -1100.3670  0.3223 
   00013    0.4450   -1094.6524  0.3387 
   00014    0.4400   -1096.9233  0.3408 
   00015    0.4725   -1109.7875  0.3406 
   00016    0.4625   -1125.9973  0.3389 
   00017    0.4850   -1134.4293  0.3386 
   00018    0.4850   -1142.0269  0.3511 
   00019    0.4500   -1170.2519  0.3631 
   00020    0.4175   -1161.8804  0.3513 
   00021    0.5075   -1169.1960  0.3452 
   00022    0.4675   -1163.6439  0.3501 
   00023    0.4250   -1164.0577  0.3756 
   00024    0.4850   -1162.2915  0.3685 
   00025    0.4725   -1169.9747  0.3738 
   00026    0.4625   -1186.8999  0.3562 
   00027    0.4575   -1208.3556  0.3491 
   00028    0.4400   -1210.7091  0.3563 
   00029    0.4325   -1217.0473  0.3662 
   00030    0.4750   -1214.4232  0.3628 
   00031    0.3875   -1205.1407  0.3626 
   00032    0.4575   -1208.1883  0.3902 
   00033    0.4425   -1224.7303  0.3785 
   00034    0.4175   -1225.8618  0.3841 
   00035    0.4650   -1241.7368  0.3900 
   00036    0.4325   -1243.9827  0.3778 
   00037    0.4250   -1254.0171  0.3725 
   00038    0.4275   -1250.9150  0.3744 
   00039    0.4525   -1235.2667  0.3757 
   00040    0.4050   -1242.0255  0.3745 
   00041    0.4125   -1224.1624  0.3943 
   00042    0.4650   -1249.8652  0.4095 
   00043    0.4075   -1239.7551  0.4024 
   00044    0.4175   -1254.6142  0.3883 
   00045    0.4375   -1259.5432  0.4006 
   00046    0.4300   -1267.2918  0.3904 
   00047    0.4225   -1275.5524  0.4039 
   00048    0.4225   -1280.1483  0.3983 
   00049    0.4325   -1274.7733  0.3813 
   00050    0.4125   -1275.0397  0.3915 
   00051    0.4100   -1267.2140  0.3985 
   00052    0.4075   -1252.3471  0.3907 
   00053    0.3975   -1276.0956  0.3893 
   00054    0.4425   -1275.6163  0.3895 
   00055    0.4000   -1259.1193  0.3808 
   00056    0.4650   -1269.5931  0.4078 
   00057    0.4625   -1299.7628  0.4097 
   00058    0.4125   -1300.9758  0.4060 
   00059    0.4525   -1302.7965  0.4289 
   00060    0.4450   -1285.2459  0.4184 
   00061    0.4125   -1280.7638  0.4260 
   00062    0.3875   -1294.0499  0.4332 
   00063    0.4375   -1306.0312  0.4426 
   00064    0.4625   -1275.2146  0.4320 
   00065    0.4525   -1278.7336  0.4241 
   00066    0.4500   -1307.2781  0.3924 
   00067    0.4375   -1292.2884  0.3967 
   00068    0.4350   -1302.5517  0.3926 
   00069    0.4425   -1318.4024  0.3945 
   00070    0.3900   -1315.3446  0.3888 
   00071    0.4275   -1310.0207  0.4114 
   00072    0.4450   -1314.7677  0.4309 
   00073    0.4175   -1315.8408  0.4327 
   00074    0.4475   -1292.3285  0.4440 
   00075    0.4250   -1299.7721  0.4645 
   00076    0.3975   -1297.0154  0.4826 
   00077    0.4025   -1305.5129  0.4790 
   00078    0.4350   -1302.2901  0.4930 
   00079    0.4375   -1288.3545  0.4775 
   00080    0.4175   -1277.3332  0.4789 
   00081    0.4000   -1292.3325  0.4951 
   00082    0.4000   -1279.8060  0.5163 
   00083    0.4275   -1277.5833  0.5167 
   00084    0.4750   -1277.2988  0.5180 
