#=====================================================
# File created:        Wed-05-Nov-2025-at-06-04-39AM
# Size of lattice:     40x40
# Number of MC steps:  100
# Reduced temperature: 0.500
# Run time (s):        2.149186
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -1586.9883  0.2837 
   00001    0.6681   -2333.3842  0.2880 
   00002    0.6069   -2863.5549  0.3071 
   00003    0.5713   -3226.4577  0.3134 
   00004    0.5806   -3559.6571  0.3244 
   00005    0.5250   -3747.8297  0.3308 
   00006    0.5119   -3957.4630  0.3308 
   00007    0.4969   -4131.9349  0.3252 
   00008    0.4975   -4259.7649  0.3358 
   00009    0.4819   -4347.1029  0.3461 
   00010    0.4925   -4402.6710  0.3496 
   00011    0.4637   -4464.5783  0.3493 
   00012    0.4825   -4496.9334  0.3545 
   00013    0.4838   -4543.9571  0.3621 
   00014    0.4587   -4660.7079  0.3658 
   00015    0.4581   -4682.1397  0.3678 
   00016    0.4625   -4717.5506  0.3811 
   00017    0.4594   -4757.2195  0.3857 
   00018    0.4637   -4811.2541  0.3939 
   00019    0.4306   -4822.1765  0.3962 
   00020    0.4644   -4837.9222  0.3942 
   00021    0.4619   -4909.8154  0.3966 
   00022    0.4462   -4888.7857  0.3993 
   00023    0.4550   -4914.3512  0.4063 
   00024    0.4412   -4900.8542  0.4077 
   00025    0.4288   -4920.8606  0.4143 
   00026    0.4375   -4938.4257  0.4169 
   00027    0.4475   -4994.0973  0.4202 
   00028    0.4456   -5017.6004  0.4207 
   00029    0.4269   -5044.9659  0.4280 
   00030    0.4531   -5014.8501  0.4361 
   00031    0.4462   -5050.2174  0.4330 
   00032    0.3875   -5038.6965  0.4375 
   00033    0.4350   -5066.9147  0.4379 
   00034    0.4387   -5051.0729  0.4276 
   00035    0.4431   -5068.1908  0.4332 
   00036    0.4375   -5079.3976  0.4381 
   00037    0.4412   -5082.6628  0.4507 
   00038    0.3956   -5125.4012  0.4636 
   00039    0.4156   -5143.6864  0.4666 
   00040    0.4275   -5163.8378  0.4736 
   00041    0.4169   -5194.9594  0.4726 
   00042    0.4181   -5153.6300  0.4691 
   00043    0.4288   -5152.4602  0.4780 
   00044    0.4356   -5184.0994  0.4750 
   00045    0.4406   -5184.4633  0.4745 
   00046    0.4306   -5202.9957  0.4896 
   00047    0.4331   -5178.2441  0.4958 
   00048    0.4344   -5204.9514  0.4927 
   00049    0.4225   -5201.7167  0.4889 
   00050    0.4344   -5150.2502  0.4920 
   00051    0.4356   -5154.1805  0.4960 
   00052    0.4131   -5180.8031  0.4908 
   00053    0.4238   -5182.3227  0.4965 
   00054    0.4169   -5197.3540  0.5022 
   00055    0.4437   -5193.6418  0.4939 
   00056    0.4213   -5183.9899  0.4923 
   00057    0.4106   -5215.2571  0.4886 
   00058    0.4225   -5242.8554  0.5005 
   00059    0.4263   -5259.9028  0.4995 
   00060    0.4150   -5292.1199  0.5016 
   00061    0.4412   -5257.7250  0.5056 
   00062    0.4169   -5213.7005  0.4979 
   00063    0.4375   -5207.2616  0.5065 
   00064    0.4400   -5202.7035  0.5081 
   00065    0.4363   -5213.6326  0.5061 
   00066    0.4200   -5210.6461  0.5086 
   00067    0.4150   -5216.9827  0.5118 
   00068    0.4163   -5272.4988  0.5193 
   00069    0.4525   -5252.9582  0.5212 
   00070    0.4150   -5245.5128  0.5147 
   00071    0.4188   -5248.1614  0.5058 
   00072    0.4356   -5264.5902  0.5120 
   00073    0.4250   -5280.6208  0.5119 
   00074    0.4356   -5299.9364  0.5144 
   00075    0.4288   -5274.2523  0.5166 
   00076    0.4325   -5262.6938  0.5218 
   00077    0.4131   -5243.6040  0.5203 
   00078    0.4462   -5272.2761  0.5260 
   00079    0.4275   -5311.0806  0.5276 
   00080    0.4281   -5309.7945  0.5380 
   00081    0.4381   -5311.6238  0.5445 
   00082    0.4062   -5349.0214  0.5517 
   00083    0.4288   -5304.4436  0.5526 
   00084    0.4244   -5318.2596  0.5511 
   00085    0.4000   -5306.2358  0.5435 
   00086    0.4450   -5325.9568  0.5501 
   00087    0.3944   -5333.9080  0.5537 
   00088    0.4200   -5328.2010  0.5577 
   00089    0.4244   -5323.2835  0.5537 
   00090    0.4250   -5311.5725  0.5541 
   00091    0.4100   -5350.5548  0.5548 
   00092    0.4231   -5321.2053  0.5573 
   00093    0.4231   -5345.0580  0.5605 
   00094    0.4306   -5350.9178  0.5631 
   00095    0.4456   -5365.0721  0.5548 
   00096    0.4256   -5340.5123  0.5481 
   00097    0.4194   -5302.5484  0.5423 
   00098    0.4037   -5281.3611  0.5393 
   00099    0.4225   -5328.1729  0.5364 
   00100    0.4175   -5334.6593  0.5420 
